Unnamed: 0,model_id,linear_probe,weight_decay,model_type,use_adam,learning_rate,val_id_acc,val_id_f1,test_acc_art_painting,test_acc_cartoon,test_acc_sketch,train_acc,train_f1,val_AC,val_ANE,val_l2,val_EMD,test_AC_art_painting,test_ANE_art_painting,test_l2_art_painting,test_EMD_art_painting,test_AC_cartoon,test_ANE_cartoon,test_l2_cartoon,test_EMD_cartoon,test_AC_sketch,test_ANE_sketch,test_l2_sketch,test_EMD_sketch,middle_layer_entropy,weighted_shortcut_score,weighted_shortcut_score_normalized,early_to_deep_edge_importance,path_depth_entropy,deep_shallow_ratio,logit_contribution_diff_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_v2,logit_contribution_ratio_deep_vs_shallow_v3,logit_contribution_ratio_deep_vs_shallow_v4,logit_contribution_ratio_deep_vs_shallow_v5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,largest_edge_score,middle_layer_score_ratio,std_entropy_across_layers,logit_contribution_peak_layer,algebraic_connectivity,spectral_gap,graph_energy,laplacian_energy,normed_laplacian_energy,laplacian_spectral_entropy,modularity,community_size_variance,avg_clustering,kirchhoff_index,avg_path_length,path_redundancy,effective_path_depth,node_importance_entropy,avg_betweenness,spectral_radius,avg_edge_flow_centrality,edge_score_gini,normed_algebraic_connectivity,normed_spectral_gap,normed_graph_energy,normed_kirchhoff_index,normed_avg_path_length,normed_avg_betweenness,normed_spectral_radius,attention_mlp_ratio,layerwise_score_variance,weighted_path_depth,layerwise_score_entropy,tail_shortcut_mass,tail_pos,tail_neg,backbone_chain_mass,inflow_from_0,inflow_from_1,inflow_from_10,inflow_from_11,inflow_from_2,inflow_from_3,inflow_from_4,inflow_from_5,inflow_from_6,inflow_from_7,inflow_from_8,inflow_from_9,pos_low_layer_nodes,pos_low_layer_edges,pos_low_layer_density,pos_low_layer_gcc_frac,pos_low_layer_lambda2_norm,pos_low_layer_aspl_abs,pos_low_layer_res_connectivity,pos_low_layer_volume,pos_high_layer_nodes,pos_high_layer_edges,pos_high_layer_density,pos_high_layer_gcc_frac,pos_high_layer_lambda2_norm,pos_high_layer_aspl_abs,pos_high_layer_res_connectivity,pos_high_layer_volume,pos_between_cut_weight,pos_between_cut_weight_frac_of_sign,pos_between_conductance_sym,neg_low_layer_nodes,neg_low_layer_edges,neg_low_layer_density,neg_low_layer_gcc_frac,neg_low_layer_lambda2_norm,neg_low_layer_aspl_abs,neg_low_layer_res_connectivity,neg_low_layer_volume,neg_high_layer_nodes,neg_high_layer_edges,neg_high_layer_density,neg_high_layer_gcc_frac,neg_high_layer_lambda2_norm,neg_high_layer_aspl_abs,neg_high_layer_res_connectivity,neg_high_layer_volume,neg_between_cut_weight,neg_between_cut_weight_frac_of_sign,neg_between_conductance_sym,between_net_cut_sign,L_p,L1,L2,Linf,L0,sharpness,test_ATC_sketch,test_rankme_id,test_alphaReQ_id,test_rankme_sketch,test_alphaReQ_sketch,edge_start_ratio_deep_vs_shallow,edge_start_ratio_deep_vs_shallow_1,edge_start_ratio_deep_vs_shallow_2,edge_start_ratio_deep_vs_shallow_4,edge_start_ratio_deep_vs_shallow_5,shortcut_vs_local_ratio,shortcut_vs_local_ratio_1,shortcut_vs_local_ratio_2,shortcut_vs_local_ratio_4,shortcut_vs_local_ratio_5,shortcut_vs_deep_ratio,shortcut_vs_deep_ratio_1,shortcut_vs_deep_ratio_2,shortcut_vs_deep_ratio_4,shortcut_vs_deep_ratio_5
164,164,True,0.0,ViT-B_16-mae,False,0.003,0.3658536585365853,0.142739713191986,0.2245989292860031,0.1818181872367859,0.0160427801311016,tensor(0.3570),0.1431317925453186,0.2339871823787689,-1.903565049171448,624.4252474002401,1.6295371055603027,0.2464224845170974,-1.893226981163025,624.4252474002401,1.6706273555755615,0.2347280830144882,-1.89665961265564,624.4252474002401,1.6967839002609253,0.2209393829107284,-1.8970681428909304,624.4252474002401,1.7873876094818115,7.536888641587424,0.0047858515754342,23.23390007019043,4.933478354018917e-05,0.8987103700637817,0.2563161877706357,3.223527326889908e-05,3.151151883442296,5.157795314407309,5.215611009759453,7.908069718403764,14.281675184397034,6.846453699085352,4.043648810814205e-05,3.837547425589172e-05,0.0495253208484441,0.1863009277530017,9.381229028804228e-05,0.1488321125507354,1.9374945163726809,20,1.6212631421933329e-07,-3.459467151952633e-07,7.005566613749999e-08,932.2528273419348,4.024463538351897,1.723552021697749,0.2004563925457281,8.1875,0.009765803047526,750541196.6889569,8.996739991313808e-07,125,0.4969055715929518,1.4249663249092257,0.0065999258435298,0.0002334471801894,0.0047058823529411,0.8165266268995822,0.0001985666924244,-0.0004237035327701,0.1050870099523222,612804.0776785287,0.0011018895281864,0.0065999258435298,0.2859180133344993,0.6167997121810913,0.0009387363679707,7.1394758224487305,2.674408435821533,0.6675156950950623,1.0,0.0,0.0279063922399735,0.0557878846712782,0.0280321097308733,0.8615754969408528,0.0091780095983228,0.0340052607739842,,,0.0056429260061953,,,,0.0057783122784932,18,37,0.2418300653594771,1.0,0.2819733066185437,463.9873781498284,0.0004149273649898,1.141894384122793,11,10,0.1818181818181818,0.6363636363636364,-8.436122568608911e-17,1159.2472503834008,0.0001994858590926,0.3320444647764318,0.2630305755503872,0.1514307459002813,0.7921546764150633,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,9.642005898058414e-05,0.0002436133509036,0.0001057949848473,9.381229028804228e-05,93,0.1081559658050537,0.0,15.638104438781738,1.3251720224110477,31.74723625183105,1.4266534262727373,0.0803122998976737,0.0053400230120776,0.0283471083620978,0.1948938223414639,0.3842369167729494,6.151106049737187,143.7492741972503,22.267586212337875,3.623835652707185,0.9610321590865436,0.3383952334108555,0.2189505077188276,0.2598466390720236,0.5309693080954327,0.5963448479043522
165,165,True,0.01,ViT-B_16-mae,False,0.003,0.3231707317073171,0.1178378090262413,0.2192513346672058,0.1818181872367859,0.0160427801311016,tensor(0.3301),0.1278508454561233,0.271746277809143,-1.8695001602172847,624.4252505788219,1.629422307014465,0.2877441048622131,-1.852809190750122,624.4252505788219,1.670465111732483,0.271611750125885,-1.864720106124878,624.4252505788219,1.696657657623291,0.2530067265033722,-1.8618435859680176,624.4252505788219,1.7873947620391846,7.530748521666961,0.0097669446840882,25.62648582458496,9.045538536156528e-05,0.6302459239959717,0.2905267311571228,6.513537079344545e-05,3.1481154596307324,5.15139624419468,5.191935760805414,7.563810694434718,10.720038210212678,6.358391882538011,8.1461424806889e-05,7.836561324689462e-05,0.0600592921415321,0.2056151649474329,0.0001823023048928,0.1507766991853714,1.959882855415344,20,3.444049333514519e-07,-5.073365007601814e-07,2.59170361065611e-07,940.7900275754504,3.620196014831936,1.5955586470756302,0.205344267442995,38.0,0.0073968444551154,424368154.3681216,1.1973715538192926e-06,60,0.5110709492320407,1.3896863210670891,0.0039819376026272,0.000444082851723,0.0034345922276956,0.8519905579396241,0.0002539200394958,-0.00037404488989,0.1408771500346806,575592.5519165066,0.0008827882796798,0.0039819376026272,0.3274097527098678,0.6611309051513672,0.0012853957014158,7.25968599319458,2.608586549758911,0.669440507888794,1.0,0.0,0.0285782445910471,0.0746670918125213,0.0248704371662417,0.868266087370156,,0.0262994114072194,,,0.0058969722438614,,,,,19,32,0.1871345029239766,1.0,0.2325361421077043,1193.7901157977503,0.0001378335521852,1.0995374570336895,9,6,0.1666666666666666,0.5555555555555556,0.0,999.1565814700072,0.0003003981295106,0.3477157243167548,0.276373409324778,0.1603441318554444,0.794825744127157,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0001881987118395,0.0004585610877256,0.0002075614902423,0.0001823023048928,94,0.0877883434295654,0.0,15.638104438781738,1.3251720224110477,31.74723625183105,1.4266534262727373,0.0678190887019782,0.0058422281486181,0.0250853435665447,0.1700149788100399,0.3669015785144305,6.173365655219042,167.5561683756805,18.85594981615356,4.0383098206247166,1.0650476015696697,0.2958394284862047,0.3006314668397979,0.21102349798584846,0.5208986017007324,0.6110579465756658
166,166,True,0.0,ViT-B_16-mae,False,0.003,0.3231707317073171,0.123226523399353,0.2167487740516662,0.1410256475210189,0.0203562341630458,tensor(0.3286),0.1268997639417648,0.2361197173595428,-1.898637294769287,624.425241843973,1.629284143447876,0.2467780709266662,-1.8900089263916016,624.425241843973,1.6702747344970703,0.2422684878110885,-1.891215324401856,624.425241843973,1.6966224908828735,0.253329873085022,-1.8830355405807493,624.425241843973,1.787392497062683,7.495781780748469,0.0052235298790037,25.215654373168945,4.214007543623666e-05,0.721933126449585,0.2526770287866553,2.9654158301264943e-05,1.6668171856133855,3.670118508448613,3.7258764537310496,5.1176464982016645,6.928712961030948,4.219896300313971,4.137933399533944e-05,3.867675660590431e-05,0.0467664099034816,0.1867050250192421,9.998903988162056e-05,0.1544475704431533,1.914197325706482,20,2.872298840280906e-07,-4.8314247402264617e-08,7.381795338609033e-08,715.0297241404161,3.839111167333772,1.6557126509907167,0.2197970813868214,4.222222222222222,0.0102626367242035,613666204.9639865,9.582716462837377e-07,73,0.5129234129447983,1.417824573612278,0.0055190658638934,0.0002421758881012,0.0047379584017515,0.8213013174889908,0.000324624700227,-5.460434415093055e-05,0.0942900577678467,542975.5325595206,0.0010830302491355,0.0055190658638934,0.2737050768576282,0.6446862816810608,0.0009231596486642,7.090841293334961,2.6584372520446777,0.669901430606842,1.0,0.0,0.0212797728082398,0.1108227802791593,0.0337814688683726,0.8157261507034018,0.0064751590927407,0.0254924909833985,,,0.0077019500729268,,,,,17,24,0.1764705882352941,1.0,0.1942481524245955,868.8373329741586,0.0001935493643753,1.1157720973202234,10,7,0.1555555555555555,0.6,0.0,790.4719956689065,0.0003535850530845,0.336214164396986,0.2740068691413952,0.158753163174577,0.8149771727578399,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0001021849602693,0.0002409958251519,0.0001108188880607,9.998903988162056e-05,75,0.1056879758834838,88.54961832061069,15.638104438781738,1.3251720224110477,31.74723625183105,1.4266534262727373,0.0717712061247232,0.0063131385232254,0.027262560384436,0.1746556138948501,0.3723118070935969,6.129530265555792,156.10965292477553,19.768432029491745,4.006784376030304,1.0783785120017322,0.3072686818444037,0.29482885464867564,0.2347481594451515,0.5251079259866918,0.6163077058034674
167,167,True,0.01,ViT-B_16-mae,False,0.003,0.3658536585365853,0.1435714215040207,0.2118226587772369,0.1581196635961532,0.0203562341630458,tensor(0.3592),0.1429376304149627,0.2489320635795593,-1.889395356178284,624.4252365994745,1.6295591592788696,0.2626398503780365,-1.876879930496216,624.4252365994745,1.6706600189208984,0.2492362409830093,-1.881197571754456,624.4252365994745,1.6967958211898804,0.2327155917882919,-1.88316810131073,624.4252365994745,1.7873876094818115,7.538888569488181,0.0049475841224193,23.111305236816406,5.060327364958539e-05,0.8967257738113403,0.2556306834780368,3.388015348210205e-05,3.4009870619982188,5.408013365166253,5.463609110652792,8.377849355687083,15.43904125442469,7.149247556447494,4.199350006162117e-05,3.982745826258682e-05,0.0492929030624781,0.1860431722231572,9.747584408614784e-05,0.1498545557260513,1.9356881380081177,20,1.7626705841034304e-07,-7.206559426320838e-08,7.554971234101022e-08,946.1196062914132,3.9748297457821966,1.727134461384211,0.2033091767549203,10.5,0.0095758924631761,864454502.3796891,9.008139895665258e-07,128,0.4962842238075376,1.431699800034263,0.0060147849462365,0.0002423487712416,0.0044030404152762,0.8195302679188226,0.0002069060721167,-8.459214233485563e-05,0.1040967005519431,736444.5653173493,0.0010573948776225,0.0060147849462365,0.2844742061216816,0.6188246011734009,0.0009292765171267,7.102537155151367,2.6742725372314453,0.6684399843215942,1.0,0.0,0.0276316515083632,0.0514167461504943,0.0271790461970323,0.8679014227371102,0.0089628636981074,0.0330259435036691,,,0.0057810011707781,,,,0.0057329765428083,18,38,0.2483660130718954,1.0,0.2914015361302106,458.7003093186504,0.0004245563889845,1.1438425734113784,12,11,0.1666666666666666,0.5833333333333334,2.5212350125131484e-16,1192.170209112309,0.0001586707136426,0.3326694362336853,0.2617439951774682,0.1505785076831597,0.7867990463470318,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0001002037315629,0.0002530258789192,0.0001099877335946,9.747584408614784e-05,95,0.1112869977951049,0.0,15.638104438781738,1.3251720224110477,31.74723625183105,1.4266534262727373,0.0841347890336076,0.0058879779798289,0.0313706213576196,0.2023426272276359,0.3933279977500702,6.159884277416924,143.0516559248889,21.850588796757748,3.6370530474576657,0.9601866996838928,0.3499060210187837,0.2333821920084271,0.276449907805046,0.5450034498977798,0.603514148357302
168,168,False,0.0,ViT-B_16-in21k,False,0.01,1.0,1.0,0.7058823704719543,0.5080214142799377,0.5454545617103577,tensor(0.9903),0.9884546399116516,0.9990320205688475,-0.0049034776166081,679.0794830110121,1.9463800191879272,0.8462226986885071,-0.4276273846626282,679.0794830110121,2.054062366485596,0.7513907551765442,-0.6666432023048401,679.0794830110121,1.9191356897354128,0.7824730277061462,-0.5810315608978271,679.0794830110121,1.8831672668457031,7.657716052690899,0.4893315732479095,29.71340751647949,0.0,1.4642791748046875,0.5555130861672282,0.0052540955193043,44.7930867156343,61.75884161920569,64.10487335215494,133.04192705242986,243.6144186851371,185.68849805793403,0.0055434419676885,0.0054627512389515,0.0804997012183859,0.3317129763353687,0.0039399773813784,0.1790322065353393,1.804359078407288,22,7.725757154501056e-06,-1.4966859140115384e-05,0.0001372259495969,1151.693341294039,6.441802900447986,2.683748736104968,0.4993857187831292,12.25,0.0142539749471359,25590389.08436395,0.0001264217393683,23000,1.9597732141540969,2.5625544683072983,0.0140306122448979,0.0093964718372904,0.0080680272108843,0.6626902364517387,0.0001121913231465,-0.000217344611,0.0289382779415896,1762214.1088549965,0.0018358617640166,0.0140306122448979,0.1364529836932986,0.6077902317047119,0.0003394424857106,2.623016119003296,2.9077308177948,0.5173290371894836,1.0,0.0,0.1924881464724741,,,0.2230711926893809,0.7052199958030088,,,,,0.0075911498871195,0.0200924961980732,0.0153384711402707,0.0286866942821467,21,42,0.2,1.0,0.3115478628868593,629.2993392643182,0.0002925251227099,0.9420451445626672,29,74,0.1822660098522167,1.0,0.4664054021256302,439.8758255753403,0.000335497131767,1.0381688961489923,0.0098929796441702,0.004971079214826,0.0105015982527705,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0040065203793346,0.0161137469112873,0.0044638710096478,0.0039399773813784,124,0.4680595397949219,100.0,39.35738754272461,1.0940253274173013,7.612010955810547,1.7624678130723863,0.1174953113850027,0.0834255215734282,0.1200465213151117,0.1625236731123768,0.2370854146539354,17.510484131148903,343.5798850909936,59.87051833416168,9.858650129506394,1.961385913608679,1.5550492519453314,9.765025906109845,3.6537718678706916,1.261822606077925,0.606087431805996
169,169,False,0.01,ViT-B_16-in21k,False,0.01,1.0,1.0,0.5775400996208191,0.3957219421863556,0.3368984162807464,tensor(0.9843),0.98080313205719,0.9916015267372132,-0.0319117493927478,674.1638444947397,1.9150253534317017,0.7586424350738525,-0.6773796081542969,674.1638444947397,1.8566259145736688,0.677095890045166,-0.8335968852043152,674.1638444947397,1.8242974281311035,0.6542243957519531,-0.9620222449302672,674.1638444947397,1.8484872579574585,7.689726929048712,0.3156323432922363,32.873416900634766,1.962340138561558e-05,1.5374395847320557,0.7158926271500884,0.003205048912843,36.39496636978644,51.682108342415496,56.11454285952144,96.9186853076422,313.8772682868303,3181.5032512801217,0.003548585152771,0.0034963173903861,0.0774862885227876,0.3641459476017818,0.0010416349396109,0.1918633878231048,1.7461117506027222,22,7.97945753253891e-06,-1.1443343332603437e-05,2.9052678517256512e-05,1249.816835256568,6.5496895839445015,3.046909844150611,0.4872280265626336,42.75,0.0472665560418696,28117881.88293112,9.2252913578259e-05,30615,2.1412698623559296,3.0665092384795067,0.0178571428571428,0.0033534940759621,0.0098318367346938,0.5639261910443574,0.0001742389420872,-0.0002498761384344,0.0138525554292385,1287688.2815975198,0.0020144289128757,0.0178571428571428,0.073226690002929,0.4934004843235016,0.0001698183768894,2.8171606063842773,2.954549551010132,0.5393279790878296,1.0,0.0,0.1961638775755714,,,0.096377783546367,0.7872563120110945,,,,,0.0070536498270766,0.0596217606865435,0.0496904939289183,,27,61,0.1737891737891738,1.0,0.3969106204960905,512.3059987015382,0.0003078931583635,0.9488564421125648,23,53,0.2094861660079051,1.0,0.5516321518537899,256.2046304778167,0.0007442237573763,0.9920156344787086,0.0295639617043633,0.0150037662374137,0.0311574653364223,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0011493564816191,0.0094327526167035,0.0015726764686405,0.0010416349396109,134,0.4973045587539673,100.0,37.701053619384766,1.0920656535084277,13.761375427246094,1.621572752348398,0.0886724501257484,0.0481918793901483,0.0755788927848329,0.1275413265322904,0.1960324769592973,22.03255811856944,333.2865656078751,70.86251395572563,12.281456278360002,2.4393002475927283,1.7794261694759648,8.549593397489401,3.647640991438767,1.4758618800998338,0.6758427645451995
170,170,False,0.0,ViT-B_16-in21k,False,0.01,1.0,1.0,0.7339901328086853,0.5128204822540283,0.4834605753421783,tensor(0.9918),0.9897794127464294,0.9973154664039612,-0.0089967958629131,679.0795726459783,1.9581280946731567,0.8341594934463501,-0.4719002246856689,679.0795726459783,2.028610944747925,0.7277097105979919,-0.727241575717926,679.0795726459783,1.9020293951034544,0.6917067766189575,-0.8406401872634888,679.0795726459783,1.8804607391357424,7.575103553832461,0.4753262102603912,36.73905944824219,0.0,1.3570126295089722,1.0893960322952738,0.0052205343147164,37.52005566243262,53.0293346686612,55.96160318870696,108.38339570567348,261.41732210214843,1208.6357708382388,0.0056150896602957,0.0054919844225196,0.0981430258988414,0.4244872878740693,0.0010262344731017,0.1841063946485519,1.7759560346603394,22,9.04337829383098e-06,-1.7360565995487186e-05,5.311376630842328e-05,1301.552158681168,7.195914941432491,3.0812314693679164,0.4390673440066446,25.0,0.0459905371257768,30838075.55054339,0.0001072501163694,70108,2.5233401836371177,3.1844225345464463,0.0172138047138047,0.005587944941656,0.0096127946127946,0.5705254887827976,0.0001580644749756,-0.0003034362356856,0.0162261040027036,1764345.7456548624,0.0018745686504165,0.0172138047138047,0.0976687648951521,0.3944965004920959,0.0002114535163855,2.7208292484283447,2.9935364723205566,0.5423546433448792,1.0,0.0,0.2482284939661825,,,0.1290156434998011,0.7640006297091305,,,,,0.0056373721618127,0.0349232478653859,0.0369454787226689,0.0294776280412006,24,47,0.1702898550724637,1.0,0.3424879306334832,533.0625063538877,0.0003273162589447,0.5538172869665139,32,80,0.1612903225806451,1.0,0.440934585519578,338.12410124384644,0.000373133958823,1.4091645394180718,0.0185090868077071,0.0093409900012551,0.0334209264378312,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0012902511516585,0.0123698748648166,0.0019234525971114,0.0010262344731017,142,0.4977208375930786,100.0,40.30732345581055,1.070749358651403,10.766228675842283,1.6522949506082338,0.0971029720122124,0.0648218015310825,0.0915690815886283,0.1348151552836404,0.2110053989643388,17.128071846880438,327.8796687147522,57.11743186092608,9.411413037008998,2.092555988040769,1.40977748079954,9.33443526090546,3.189108979912598,1.1241255658890792,0.60663930374508
171,171,False,0.01,ViT-B_16-in21k,False,0.01,1.0,1.0,0.6502463221549988,0.4358974397182464,0.3689567446708679,tensor(0.9821),0.9784133434295654,0.9873377084732056,-0.0489575564861297,674.1638094908626,2.0032992362976074,0.7464409470558167,-0.6972997784614563,674.1638094908626,1.8578962087631223,0.694083034992218,-0.8610692620277405,674.1638094908626,1.8191821575164795,0.6932259798049927,-0.8284932374954224,674.1638094908626,1.824872612953186,7.654573181079435,0.3101655542850494,27.68349266052246,0.0,1.5500816106796265,0.6053401245691492,0.0031522465496536,34.202318240772584,49.05025241822763,52.2644915330813,127.9412576551384,259.45021084063546,210.1527704214357,0.0034287134753299,0.003357602815015,0.0673962145662184,0.2996800203969874,0.0023422574158757,0.1857893019914627,1.792799472808838,22,5.376891376109043e-06,-2.893172087500769e-06,5.786108594710587e-05,1123.1225225616072,7.151503700796099,2.7854301056408484,0.4912534357445889,87.6875,0.0144995424961334,45280809.954053305,9.712727349374427e-05,15268,1.919498763340816,2.695103649543895,0.0226386635931586,0.0062373897646099,0.0121969354493326,0.6355976594234533,0.0001056903940104,-5.686938609718911e-05,0.0223560512966578,2303615.176534754,0.001909173726755,0.0226386635931586,0.1226047073173745,0.6221218705177307,0.0001880948111647,2.699326038360596,2.9293205738067627,0.5367059111595154,1.0,0.0,0.2421071829019782,,,0.1840885130606013,0.7155859040693693,,,,,0.0107885734681989,0.0365483418175911,0.0342661080339497,0.0187225595502896,27,54,0.1538461538461538,1.0,0.2579219147063813,571.6292625238677,0.0002057343113723,1.086198051554843,26,62,0.1907692307692307,1.0,0.4327316546965336,392.0536343089026,0.0004052835977096,0.8853164947739742,0.0142427268355915,0.0071724409765827,0.0160877233392424,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0024008746258914,0.0110420295968651,0.0027430485934019,0.0023422574158757,129,0.3322155475616455,100.0,39.86679458618164,1.0475904383733574,10.308846473693848,1.5593004392847196,0.0994185397735724,0.0641355394439745,0.0891244115227122,0.1470512985866092,0.2303003957911904,14.313356567874903,228.8585468327175,44.14449914617101,8.614408298612652,1.9298276171267892,1.1112928068268082,5.241527194114914,2.089584544936998,1.032005837029766,0.5898034769066117
172,172,False,0.0,ViT-B_16-in21k,False,0.03,1.0,1.0,0.6951871514320374,0.5133689641952515,0.4171123206615448,tensor(0.9940),0.9925782680511476,0.9985560178756714,-0.0063651213422417,679.079496893967,2.006678342819214,0.8470346331596375,-0.4196096658706665,679.079496893967,2.079829454421997,0.7786335349082947,-0.6029129028320312,679.079496893967,1.9320213794708248,0.7723690867424011,-0.5883658528327942,679.079496893967,1.88217294216156,7.605016517221873,0.506985068321228,34.00312042236328,0.0,1.3179055452346802,0.9914921499472116,0.0056492024060581,38.581780752335305,64.3053321811545,66.89537955646831,135.23632531806194,266.1133957330768,254.601141979774,0.0059695679744322,0.0058735744220825,0.0950800592160843,0.3939355431548884,0.0012935535050928,0.1743262708187103,1.7832612991333008,22,6.842807987551298e-06,-2.2368483492742983e-05,7.017305185795067e-05,1336.1527032727674,5.405134869036704,3.022564928284854,0.4770903442323591,25.6875,0.054739288145574,32863843.487246748,0.0001180143265054,554,1.634167550329056,3.062513018055481,0.0026429710640236,0.0057889872393477,0.0021271475790926,0.5711966507156819,0.0001089889387983,-0.000356274384013,0.0178019063786329,2063337.5520877896,0.001879675161947,0.0026429710640236,0.0922041910073676,0.4883250892162323,0.0001918701746035,2.654517889022827,2.955235481262207,0.5277699828147888,1.0,0.0,0.2397282235793874,,,0.2386673318521075,0.6823493197780371,,,,,0.0066093236222034,0.0111155105489781,0.0141944717477985,0.0470640424508752,27,58,0.1652421652421652,1.0,0.2740197631708011,592.9280457248592,0.0002717935198722,0.7444301906254678,30,74,0.1701149425287356,1.0,0.491573277168032,360.27464807053406,0.0003494929134121,1.220448588165991,0.0175606106042705,0.0088580819661897,0.0235893315792528,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0016144850524142,0.0142473690211772,0.002327770460397,0.0012935535050928,143,0.4965894222259521,100.0,34.928035736083984,1.0795205108596373,6.728352069854736,1.7186460131921928,0.0988204187267669,0.0657396480044613,0.095567953259848,0.1410301640502645,0.2168860369906604,16.12426685184154,295.8648520642945,56.21452099831449,9.4090201456305,1.9901071951326488,1.301653341247926,7.605504987423287,3.037350985229726,1.1291678933587768,0.5869581853283424
173,173,False,0.01,ViT-B_16-in21k,False,0.03,1.0,1.0,0.6684492230415344,0.4545454680919647,0.510695219039917,tensor(0.9895),0.9872310757637024,0.9977848529815674,-0.0066587277688086,672.4831366899165,1.876262068748474,0.802964448928833,-0.5225231051445007,672.4831366899165,2.0203685760498047,0.7158215045928955,-0.734041154384613,672.4831366899165,1.9056463241577148,0.6755789518356323,-0.8893542289733887,672.4831366899165,1.8787145614624023,7.577690744485812,0.4474872052669525,42.8502082824707,0.0,1.3175286054611206,1.1972751502117835,0.0048946521125969,40.96207031829527,69.16410186314299,73.25291602171193,139.65905398748353,299.23543762276483,329.4709276185497,0.0052600630864816,0.0052005082175838,0.1007181596830073,0.497986941708102,0.0006023309542797,0.1903419494628906,1.7652727365493774,22,6.6394372604552425e-06,-1.1749134266697445e-05,4.215677862401328e-05,1089.119741983052,6.988346024036737,3.000416207481642,0.3838617477590472,24.88888888888889,0.070769548463542,35476340.64862013,0.0001044987669281,82024,3.736671629968133,3.1965422343376133,0.0176923076923076,0.0052371718936294,0.0105960936410763,0.5592122890158272,0.0001271301085714,-0.0002249691625188,0.0154561633771007,1852770.693108048,0.0020009134867785,0.0176923076923076,0.100279918021927,0.2649230360984802,0.0002494073414709,2.414801836013794,2.9898834228515625,0.5164086818695068,1.0,0.0,0.3063107246556056,,,0.1365909188559708,0.7673183590236257,,,,,,0.0434293311783788,0.0372503168740067,0.0154110740680179,24,43,0.1557971014492753,1.0,0.2745028940725537,635.3830557434922,0.000242773051615,0.4391099896284635,28,70,0.1851851851851851,1.0,0.4983010284691937,242.251137590916,0.0005742207176643,1.5314379555448647,0.0147260274133357,0.007417629816679,0.0335360792538462,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0010091036092489,0.0103465355932712,0.0015977554721757,0.0006023309542797,122,0.4460958242416382,100.0,39.65614318847656,1.0466498639241355,11.085775375366213,1.610859240573544,0.1486610688554835,0.1123610114841988,0.1553418594278941,0.1905339769738481,0.2637149320628494,22.698389076003053,332.5763999226244,70.5255181329688,12.724368902088631,2.27293617539877,2.513763227385557,13.188628802475241,5.488482281594148,1.8658344526642656,0.7358611309169363
