,domain,middle_layer_entropy,weighted_shortcut_score,shortcut_drift,shortcut_reliance,early_to_deep_edge_importance,path_depth_entropy,deep_shallow_ratio,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_v2,logit_contribution_ratio_deep_vs_shallow_v3,logit_contribution_ratio_deep_vs_shallow_v4,logit_contribution_ratio_deep_vs_shallow_v5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,largest_edge_score,middle_layer_score_ratio,std_entropy_across_layers,logit_contribution_peak_layer,algebraic_connectivity,spectral_gap,graph_energy,laplacian_energy,normed_laplacian_energy,laplacian_spectral_entropy,modularity,community_size_variance,avg_clustering,kirchhoff_index,avg_path_length,effective_path_depth,node_importance_entropy,avg_betweenness,spectral_radius,avg_edge_flow_centrality,edge_score_gini,normed_algebraic_connectivity,normed_spectral_gap,normed_graph_energy,normed_kirchhoff_index,normed_avg_path_length,normed_avg_betweenness,normed_spectral_radius,attention_mlp_ratio,layerwise_score_variance,weighted_path_depth,layerwise_score_entropy,tail_shortcut_mass,tail_pos,tail_neg,backbone_chain_mass,inflow_from_10,inflow_from_7,inflow_from_8,inflow_from_9,mass_pos_frac,mass_neg_frac,signed_algebraic_connectivity,signed_spectral_radius,frustration_mass_frac,avg_clustering_pos,avg_clustering_neg,modularity_pos,modularity_neg,avg_path_length_abs,node_importance_entropy_pos,node_importance_entropy_neg,edge_score_gini_abs,normed_mass_pos_frac,normed_mass_neg_frac,normed_signed_algebraic_connectivity,normed_signed_spectral_radius,normed_frustration_mass_frac,normed_avg_clustering_pos,normed_avg_clustering_neg,normed_modularity_pos,normed_modularity_neg,normed_avg_path_length_abs,normed_node_importance_entropy_pos,normed_node_importance_entropy_neg,normed_edge_score_gini_abs,pos_low_layer_nodes,pos_low_layer_edges,pos_low_layer_density,pos_low_layer_gcc_frac,pos_low_layer_lambda2_norm,pos_low_layer_aspl_abs,pos_low_layer_res_connectivity,pos_low_layer_volume,pos_high_layer_nodes,pos_high_layer_edges,pos_high_layer_density,pos_high_layer_gcc_frac,pos_high_layer_lambda2_norm,pos_high_layer_aspl_abs,pos_high_layer_res_connectivity,pos_high_layer_volume,pos_between_cut_weight,pos_between_cut_weight_frac_of_sign,pos_between_conductance_sym,neg_low_layer_nodes,neg_low_layer_edges,neg_low_layer_density,neg_low_layer_gcc_frac,neg_low_layer_lambda2_norm,neg_low_layer_aspl_abs,neg_low_layer_res_connectivity,neg_low_layer_volume,neg_high_layer_nodes,neg_high_layer_edges,neg_high_layer_density,neg_high_layer_gcc_frac,neg_high_layer_lambda2_norm,neg_high_layer_aspl_abs,neg_high_layer_res_connectivity,neg_high_layer_volume,neg_between_cut_weight,neg_between_cut_weight_frac_of_sign,neg_between_conductance_sym,between_net_cut_sign,inflow_from_11,inflow_from_6,model_id,AC,ANE,EMD,acc,f1,l2
32,location_237,7.548673036781562,-0.0001179686150862,0.5400590036490671,5.932312271631439,1.3076131835987326e-05,0.0,0.0845439755012766,14.13745171946985,14.137383181623877,15.73313997610142,27.086188215646224,68.41762559454907,-1722.1215108105157,0.0001331146669443,-0.0001027226592285,0.0108616818355283,-1.1833748629785723,4.643042484531179e-05,0.2137959003448486,1.7269023656845093,22,8.661674735852208e-06,-3.3824072550611945e-06,6.61132766995872e-07,1368.8651356575722,4.207001149188441,3.072562645686702,0.2295634754913582,9.5,0.144820972511881,49942101.09667086,1.9687609071111068e-05,0.7600455338412034,2.7108240993544954,0.0094466936572199,0.0005529235709115,0.0056651325882095,0.3267687551756264,0.0007067638158097,-0.0002759931768313,0.0044018328388054,612060.5339128159,0.0016064433283948,0.0094466936572199,0.0451167217496508,0.4828892648220062,7.839157101230397e-10,4.503007888793945,2.878811836242676,0.6808974742889404,0.5482318957067253,0.4517681042932747,0.2618112258830935,,,,,0.5599664769615783,0.440033522382485,1.1402295345857078e-05,0.0005913084538825,0.3101253919990377,0.0624458949515835,0.0616136117988011,0.3864308505212142,0.3105697715017416,161699.7067117955,2.670320620256444,2.3734336406364047,0.3379860800922464,0.5599664773283209,0.4400335226706789,0.0074791842047233,0.3878609274934128,0.3101253922021502,0.0624458949515835,0.0616136117988011,0.386430850521214,0.3105697715017416,246.51723540944195,2.670320620256444,2.373433640636404,0.3379860800931923,21,33,0.1571428571428571,1.0,0.2001094854879525,283.6257652335772,0.0006562034243768,0.6253238956807937,12,15,0.2272727272727272,1.0,0.2429861909313713,412.1595251144352,0.0006720201446588,0.1634266151509974,0.1655912219129853,0.1735135499489573,1.013245129992981,22,31,0.1341991341991342,1.0,0.2921197444440338,342.7500614173334,0.0003785142361858,0.6204799643023385,4,4,0.6666666666666666,1.0,0.9393775511330418,273.638478900684,0.0037648095309611,0.0381220626873722,0.1107325091762637,0.1439328458177712,2.9046830462545645,0.1985305877293719,,,0,0.5015152096748352,-2.305940628051758,1.528428077697754,0.5060240963855421,0.384929358959198,322.5422227635375
33,location_240,7.642708025843558,0.0019291276112198,1.780875231859474,5.825246437500233,1.855059053923469e-05,1.2663116455078125,0.0419398546671429,7.68597950751568,7.68594682892958,8.753317847872736,17.949104649910932,43.44803509885133,14.908249732773978,9.218925353593475e-05,2.067476657430234e-05,0.0068641206904089,0.0287206033673559,8.910846372600645e-05,0.2284262180328369,1.764959454536438,22,6.56838507835278e-06,-5.729988695837379e-06,1.1566921738625474e-06,1322.458607208525,3.784221403560504,2.962071294156236,0.2487993130535649,12.0,0.115243127179058,51310062.881433934,2.11389705269446e-05,0.5869165635423039,2.36710819872092,0.0130060728744939,0.0008341048417681,0.0071125975473801,0.4076864907056626,0.0004890611442922,-0.0004266368041918,0.0064124930254355,689124.9828040816,0.0015739407723557,0.0130060728744939,0.0621048040194531,0.9742744565010072,2.8345565894483116e-09,4.695374965667725,2.856153726577759,0.6844204068183899,0.5689297818974457,0.4310702181025543,0.2286169604664988,,,,1.0,0.6915743183749182,0.3084256810882616,1.1520654088521872e-05,0.0009038715477546,0.1342762108516586,0.0526932990849464,0.0349568903336973,0.2990497334068007,0.4128817528168667,139825.8785216983,2.15015814445778,2.2526423580406845,0.4184725656015698,0.6915743187454706,0.3084256812535192,0.0061221205431485,0.4803208679262069,0.1342762109236051,0.0526932990849464,0.0349568903336973,0.2990497334068007,0.4128817528168668,263.125426511724,2.15015814445778,2.2526423580406845,0.4184725656025447,24,45,0.1630434782608695,1.0,0.2861518375112421,270.0981966205648,0.0005057462609936,1.0560081417350564,10,8,0.1777777777777777,0.8,1.0890844284678993e-15,401.6266533803984,0.0006578999279544,0.0922751978129624,0.1154997594307534,0.091392074735044,1.2516880176715106,24,33,0.1195652173913043,1.0,0.1708029585632924,433.24999854623735,0.0002946888769169,0.4552880095346084,6,5,0.3333333333333333,1.0,0.7171179038660314,325.1995958025922,0.0012300138289311,0.0763253883077924,0.0445518718740366,0.077324813236249,0.5837097309531554,0.4432812522954491,,,0,0.4109286963939667,-2.9591622352600098,1.3561246395111084,0.0789473684210526,0.1272727251052856,322.5422227635375
34,location_241,7.563409550433207,0.013430505990982,0.4980605620830725,7.332866516344915,0.0,0.0,0.0163974921160682,2.315403773818012,2.3154034010447093,3.02076128078056,3.999409907094834,6.867250756892559,31.20318216889156,0.0005145413917944,0.0003119597060958,0.0035216929244649,0.2889519837561773,0.0004692469956353,0.2376391589641571,1.737843632698059,22,0.0001441656070898,-4.1346091125591495e-06,7.199251548413452e-05,810.9459734544041,2.9572616463723844,2.7198303886429387,0.1305756859602032,6.4,0.1186480307622953,2502121.8219191884,0.000224641302096,0.4533700496927451,2.014885221244067,0.004679802955665,0.0072774016953284,0.003964043619216,0.3585386462097919,0.000986720335225,-2.829874712163079e-05,0.0033725017602131,365574.6135598183,0.001537524435827,0.004679802955665,0.0498091081084387,-0.4238350987434387,1.6706458438875416e-08,4.339008808135986,2.7505598068237305,0.775827169418335,0.5377950990945376,0.4622049009054624,0.1708561136381874,,,,,0.5580073183024986,0.4419926816176339,0.0001369836800796,0.0076216629376769,0.2519462403925793,0.0191568994924911,0.0630851165436033,0.3303624751253948,0.2732690811110356,11293.376282586218,2.1123805928836568,1.441676693267616,0.3648674579899451,0.5580073183465014,0.441992681652488,0.0108247433770046,0.602280106348698,0.251946240412447,0.0191568994924911,0.0630851165436033,0.3303624751253946,0.2732690811110356,142.9140802542022,2.1123805928836568,1.441676693267616,0.3648674579901295,23,32,0.1264822134387351,1.0,0.3723777651078507,227.07934193734255,0.0005609515634425,0.7543890431161766,2,1,1.0,1.0,2.0,62.88369118332742,0.0318047487729256,0.0318047487729261,0.1642964649283985,0.1728544440618545,5.165784081534899,16,18,0.15,0.875,-3.828819738067564e-16,165.27236818682502,0.0008995304388281,0.6562481557743086,4,2,0.3333333333333333,0.5,0.0,103.28852781886695,0.0067827901703026,0.029802989603911,0.0995810664379401,0.1267527794051835,3.3413113167972925,0.2452478547732608,,,0,0.8207921385765076,-0.9097423553466796,1.3835537433624268,0.8181818181818182,0.6242424249649048,322.5422227635375
35,location_245,7.571151470325395,-0.0037829766515642,0.1238005507894694,5.626629367814867,1.3142444458935644e-05,1.401301383972168,0.2352569132321159,37.04409371252567,37.04387370952876,39.26269318379038,73.70935525189964,153.78280624494278,341.4069657345352,0.0002763491225401,-0.0002675442779356,0.0358009287112134,0.2667621684171639,2.0773230062332004e-05,0.2181190252304077,1.8009004592895508,22,4.40717547718066e-06,-8.978713790974401e-07,3.932261532486287e-07,1205.1349347889209,4.58000119305776,2.942668897325584,0.3181839187287684,23.25,0.0520326323401721,70255721.75504285,1.3765748394333804e-05,0.7617396765067107,2.433712934830272,0.0168326220957799,0.0005066214507434,0.0089070871166296,0.4194230188822949,0.0005709479693193,-0.0001163189112029,0.0065995568903381,542307.3743745198,0.0017833476637756,0.0168326220957799,0.0656326238346907,,1.6130965452276767e-09,-0.5721592307090759,2.915704727172852,0.6931063532829285,0.4623393319731709,0.5376606680268291,0.1890409661062537,0.3335892605005548,,0.0785588405244516,0.2227891642904004,0.3910011352080167,0.6089988638220423,9.638560487871105e-06,0.0005271599338122,0.2812409161101771,0.0965099178611925,0.0276940959993995,0.2769613318359846,0.4714985769752178,246949.1629272067,1.7942841647920622,2.493702990421111,0.4228776942440826,0.3910011355868708,0.6089988644121217,0.0092792146840006,0.5075063029176468,0.2812409163826809,0.0965099178611925,0.0276940959993995,0.2769613318359847,0.4714985769752178,256.5124878948055,1.7942841647920622,2.493702990421111,0.4228776942459972,18,30,0.196078431372549,1.0,0.3116734116511819,266.5963765644145,0.0007944267255331,0.5101928205139143,2,1,1.0,1.0,2.0,120.0664779818079,0.0166574387257617,0.0166574387257618,0.128387709240965,0.1959405825316701,7.707530032357539,18,25,0.1633986928104575,0.7777777777777778,-3.737175721873148e-16,301.8662808509333,0.0006965540053513,0.6889876728573554,15,22,0.2095238095238095,1.0,0.1591872711105551,347.0766268556451,0.00057439544182,0.401676277619895,0.0628551859005717,0.0544899377204473,0.1564821957448315,0.3426664467293981,0.3650627346845931,,0,0.9691494703292848,-0.1783178597688675,2.081515073776245,0.9727564102564102,0.6065224409103394,322.5422227635375
36,location_263,7.58189528910413,-0.0032677808776497,-1.4461285659093923,5.202195511545616,1.8837168681784533e-05,1.5090817213058472,0.3044879286306474,43.57621492647802,43.5758604109839,46.07303336194203,87.58393945489526,149.71297685475156,352.94971062292296,0.0002413342558966,-0.0002348487686205,0.0447087498841828,0.2771902951036675,1.919093483593315e-05,0.20486980676651,1.8067690134048464,22,4.18424545407262e-06,-1.4765443236129166e-06,2.3234563866331515e-07,1411.1813421235868,4.717289349940392,3.0775117089743667,0.3927745617230757,13.1875,0.0500174295157955,140700065.50629634,8.984874227850253e-06,0.7421494559994042,2.627506587867962,0.016654921306084,0.0003788805174474,0.0083894500561167,0.4289845938915843,0.0007751568404962,-0.0002735388025266,0.0079740579385137,759489.6700029582,0.0016645024140774,0.016654921306084,0.0701899131626032,,1.1586815951147855e-09,3.2151358127593994,2.9561607837677,0.6710368990898132,0.2740176609962594,0.7259823390037405,0.1851759101061381,0.2307320031444778,0.0228796496765724,0.052756657586586,0.2021538168306851,0.2729318240232733,0.7270681747851108,5.8865030689803085e-06,0.000388139754212,0.2609943640835347,0.0312655197289204,0.0301861909504635,0.3264045218390651,0.4903144074308925,376676.9744644668,1.7407598136957865,2.6686532553194597,0.4383260357557462,0.2729318243482277,0.7270681756507626,0.0069472832199011,0.4580846675548126,0.2609943643942762,0.0312655197289204,0.0301861909504635,0.326404521839065,0.4903144074308924,319.1621956403918,1.7407598136957867,2.668653255319459,0.438326035757817,18,29,0.1895424836601307,1.0,0.2465987565777045,335.5415880462683,0.0005727569689734,0.4327991972195148,0,0,0.0,0.0,0.0,,0.0,0.0,0.0587065363042217,0.1194422207109138,58706536304.22176,19,33,0.1929824561403508,1.0,0.2970715570125543,360.8012367506356,0.0005542850535899,0.6752203438387884,18,32,0.2091503267973856,1.0,0.1732232968456905,323.8588302392133,0.0005867133321159,0.6051065924655227,0.0847303969338654,0.0620709437404132,0.1400255723353289,-0.1814306820576493,0.4914778727616785,,0,0.8955302238464355,-0.6193640828132629,1.629428148269653,0.9285714285714286,0.3738814294338226,322.5422227635375
37,location_268,7.564707609413363,-0.0037431514356285,-1.2267920175355511,4.779264479273135,1.5822756040506647e-05,1.5297229290008545,0.3525272860804716,51.54617767049058,51.54575224903355,54.142718693258345,93.1166169556879,151.57527646286053,464.4307224690107,0.0002785978206372,-0.0002732998219965,0.0504059209605238,0.2929958073424654,2.012134791584685e-05,0.2021789103746414,1.8105835914611816,22,3.3681846564872706e-06,-1.9178005580776392e-06,2.4752026939780813e-07,1294.242188904393,4.962328235180576,3.0917476187915685,0.4324483335991957,6.75,0.0463367199874723,153387622.10002586,1.0213341400248577e-05,1.2116495702690226,2.7659090697476425,0.0153162055335968,0.0003683846716792,0.0084105488239486,0.4544867447516455,0.0006093933173519,-0.0003469806115916,0.0081024128308589,847790.4498488125,0.001847862460592,0.0153162055335968,0.066650491025973,,1.5104166806167994e-09,2.797398328781128,2.969327926635742,0.6622495651245117,0.2632359381590263,0.7367640618409736,0.1932927199982248,0.1965463542497811,0.0171166781650215,0.041730527111429,0.1681016100516589,0.2787874516780199,0.7212125472027627,5.865899684230011e-06,0.0003827789278707,0.2181149170843961,0.0426120002054056,0.0297133769821959,0.3695301631616052,0.5050150112542384,354982.43300454965,1.8804826431042416,2.771206297035283,0.4566259384621998,0.2787874519897623,0.7212125480092288,0.0065076764541458,0.4246580320396945,0.218114917328294,0.0426120002054056,0.0297133769821959,0.3695301631616052,0.5050150112542384,319.97462632642623,1.8804826431042416,2.7712062970352824,0.4566259384642924,18,28,0.1830065359477124,1.0,0.128506215426334,362.77247031097465,0.0005276848430179,0.4330691793804591,2,1,1.0,1.0,2.0,298.66663379387387,0.006696429308472,0.006696429308472,0.0608434454866362,0.1215388434930263,9.08595352595735,18,30,0.196078431372549,1.0,0.2991311582529296,418.8384184144622,0.0004211944845891,0.5705815162972013,21,38,0.1809523809523809,1.0,0.1956643182979954,309.6438438087119,0.0004714270506634,0.7272993654432292,0.0703333092986829,0.0514051891577495,0.1232660142149576,-0.0723440965404092,0.5765048304221093,,0,0.9197210073471068,-0.4587513208389282,1.537649631500244,0.975609756097561,0.9936708807945251,322.5422227635375
38,location_270,7.561104966866157,0.0005703447386622,0.4370554279897194,6.311677358394839,2.914049173341482e-05,1.4486610889434814,0.08810833434411,19.13289275540228,19.13282964095745,20.14045749791489,37.43477281862236,71.21524601745813,-68.88023104629465,0.0001239721765955,3.703127052290256e-05,0.0163825846192213,0.4768793733032013,4.8086963943205774e-05,0.1898784339427948,1.7775181531906128,22,3.6693210520883153e-06,-3.4395487475183136e-06,4.76760254016695e-07,1223.2496763035003,4.779974758751572,2.9968377479450163,0.2590405899270085,16.222222222222225,0.068903449434307,106220398.53871237,1.2946085471450971e-05,0.5838213065296195,2.3295723378145534,0.0157303936373703,0.0005880654244798,0.0084839979587373,0.4332336280605601,0.0004848890862163,-0.0004545254164106,0.0083255596800362,803805.9687686164,0.0017107839555635,0.0157303936373703,0.0777109726852444,-0.3960340023040771,7.576250737884037e-10,5.951050281524658,2.84441876411438,0.6958399415016174,0.5677026085688772,0.4322973914311227,0.1699022336441986,0.1251990891348117,,,0.0813647518525535,0.5373020451365915,0.4626979539600353,6.617971272530735e-06,0.0006033959472217,0.1821910707659087,0.040360957827371,0.0120990967006123,0.3513475289236077,0.3871106168213896,251178.85243211343,1.9508580122696395,2.373209233797773,0.4403176711544761,0.53730204562143,0.4626979543775541,0.0058853507939874,0.5365990075856257,0.1821910709303102,0.040360957827371,0.0120990967006123,0.3513475289236079,0.3871106168213896,282.4461086263847,1.9508580122696395,2.373209233797773,0.4403176711561887,24,33,0.1195652173913043,1.0,0.5376600466789498,262.76714662203307,0.0003937156070485,0.7271447914306152,13,14,0.1794871794871795,1.0,0.0739968933835757,589.9170631969157,0.000317036634636,0.194263619874948,0.0760166639374751,0.0762129064370598,0.391306740739253,21,28,0.1333333333333333,1.0,0.1717066646885633,473.9795876003228,0.0003039448100272,0.517461807073347,13,12,0.1538461538461538,0.6923076923076923,-1.5037884132373944e-16,456.96239030396765,0.0004851194905952,0.1383675275132612,0.1353644631164392,0.171088883039051,0.9782964655740186,-0.2807620529141519,0.7934361590126348,,0,0.6101688742637634,-1.4849148988723757,2.158555746078491,0.5788897005113222,0.2812154591083526,322.5422227635375
39,location_280,7.64646150093475,-0.0003440290165599,0.224992884044805,4.022760979147096,8.990514743345557e-06,1.4164916276931765,0.1718079969806162,24.441651505587554,24.441481898785213,26.46667761727557,50.06434300909238,75.71142481973123,47.72973813599395,0.0001575540319862,-8.103514024071501e-05,0.0173496272533337,-0.2103188077629574,0.0001451741554774,0.188248410820961,1.7820966243743896,22,5.17672740736746e-06,-3.6986605225152938e-06,4.603029133628675e-07,1496.3039554996913,5.731947579642416,3.1938601539614977,0.4203121029846861,10.0,0.0380402247370621,112257231.45020984,1.5423994408615565e-05,1.0867222502863885,3.0090481757518357,0.0140398550724637,0.0004742673536166,0.0076016195617656,0.3831926133952871,0.0005700576656537,-0.000407293958878,0.0055817542067312,1019414.5562986428,0.0016984796793299,0.0140398550724637,0.0522259947650216,0.8540356755256653,1.2356878853481135e-09,0.93250572681427,2.9527029991149902,0.6106563210487366,0.3991357583897254,0.6008642416102746,0.2790689170467568,0.2732767758511309,,,0.2424802223236094,0.6206388839970993,0.3793611152549895,9.118720039136005e-06,0.0004905116298795,0.2686904274044392,0.010431208080396,0.0613223583429074,0.473700289603327,0.4812483870737417,271764.5133855001,2.773774954010831,2.9005277068988438,0.3867612985664652,0.6206388844606613,0.3793611155383385,0.0068199917899713,0.3668590848613132,0.268690427605127,0.010431208080396,0.0613223583429074,0.4737002896033269,0.4812483870737417,363.3647356846484,2.7737749540108307,2.9005277068988438,0.386761298567543,19,27,0.1578947368421052,1.0,0.1819705851212245,289.0725448366087,0.0005489277883709,0.7279692089426182,18,22,0.1437908496732026,1.0,0.0630299261575009,513.3410035186788,0.0003167100162324,0.3169897115844254,0.0981594241977601,0.0858698704738145,0.3096612306662101,22,24,0.1038961038961039,1.0,0.0236574287073865,763.5427809167378,0.0001335839025294,0.2758896343888799,16,20,0.1666666666666666,1.0,0.0963249650432505,462.70499478450216,0.0003771945459991,0.2685592554558391,0.1071366706163584,0.1644245623560871,0.39893121700278,-0.0437282863404025,0.4842430018252596,,0,0.6278608441352844,-1.8917763233184812,1.0477294921875,0.0,0.0,322.5422227635375
40,location_282,7.61403143610258,0.0005100870039314,0.6323794859253985,6.107716016814105,3.813675084529677e-05,1.444688081741333,0.0756198153987704,27.19451861237993,27.19424618636761,29.535857545121964,44.803428481754125,79.45394762058874,329.9272278145087,0.0001438474138737,-0.0001279828691522,0.0156367584590041,-0.807761212885165,0.000141806929605,0.1909689605236053,1.7588801383972168,22,5.224404134192239e-06,-4.259328390007116e-06,8.006890417687738e-07,1088.0743432050845,4.301173847068508,2.794989236104787,0.2260979388084553,3.1875,0.059489011394525,71268484.19430453,1.7975158344289656e-05,0.4944949973194147,2.2488612765146536,0.008279534595324,0.0007341758965247,0.0052343330319824,0.4468051342875488,0.0005679138051259,-0.0004630061741621,0.0094613958589872,655619.4942290601,0.0019539722513882,0.008279534595324,0.0798078823179822,1.549911379814148,1.707165186992654e-09,2.2614665031433105,2.859452962875366,0.6678308844566345,0.4467632328711169,0.553236767128883,0.1301811288474487,0.3507206717950823,,0.0858721292629488,0.2904703287187545,0.6440707182337688,0.3559292810571693,6.088221117795171e-06,0.0008052993055321,0.1492512338895532,0.0393117743313092,0.0432861835366115,0.1641981312672833,0.437117772345903,199945.6004453214,1.7401557840032558,2.3796432520863657,0.4556639933637635,0.6440707186897912,0.3559292813091784,0.0041894433370708,0.5541447566758884,0.1492512339952278,0.0393117743313092,0.0432861835366115,0.164198131267283,0.4371177723459031,290.56677202669823,1.7401557840032558,2.379643252086366,0.4556639933653296,18,35,0.2287581699346405,1.0,0.644322525810545,209.06849230181135,0.0008160411359713,1.044403021862109,6,4,0.2666666666666666,0.6666666666666666,2.47198095326695e-17,391.890165694759,0.0013651634157467,0.0325524414758088,0.1013384786203048,0.0860044128308841,3.113083812641635,16,19,0.1583333333333333,1.0,0.1508643199436571,388.459001276891,0.0005168719121466,0.2930100940647753,13,14,0.1794871794871795,1.0,0.125086015133629,448.5703505035225,0.0004704394052842,0.2016664695550198,0.1128455079008383,0.1857471739559765,0.5595650489138511,-0.0537249748099054,0.2729368702232142,,0,0.3831642270088196,-2.859873056411743,1.1673821210861206,0.0476190476190476,0.0909090936183929,322.5422227635375
41,location_287,7.626539578454594,-0.0010585635900497,0.5340336221240226,5.836266441817011,4.53730535809882e-06,1.3286340236663818,0.1513147215447576,18.740281951166963,18.740163616917204,20.510582000530228,32.840564020620974,51.57748053163365,-160.62797885241775,0.0001369691780546,-7.063490958714169e-05,0.0219842563396204,0.3401408619976647,2.824942384904716e-05,0.2123811393976211,1.8023086786270144,22,2.1482112523031567e-06,-2.501441739675256e-06,1.520699915068987e-07,1330.983693053985,4.785013728230552,3.1666575204651903,0.3499312910859816,11.555555555555555,0.1494164383893285,152100169.43857354,1.0245170267329352e-05,0.937439119044554,2.725235734809756,0.0116908285512936,0.0002919733051901,0.0066788391312704,0.3349227542800508,0.000344799158048,-0.0004014944677679,0.0039176165535095,947633.6982616734,0.0016444034713352,0.0116908285512936,0.0468632438805792,,2.413080846253024e-10,7.488963603973389,2.9125242233276367,0.698370099067688,0.5328331849924519,0.4671668150075481,0.1724813850075786,0.2353417854270654,,0.0629988497652181,0.2745083738032852,0.536087081107804,0.4639129175441221,5.608900365276448e-06,0.0002946018956273,0.2860791110958384,0.0268939134312322,0.0813037351722027,0.4622373314691472,0.4456345259618483,405232.4647410488,2.33783342255355,2.7494568541106967,0.3402566344430104,0.5360870818299465,0.4639129181690414,0.0074706183945111,0.3923867776572518,0.2860791114812047,0.0268939134312322,0.0813037351722027,0.4622373314691471,0.4456345259618482,304.2463688384743,2.33783342255355,2.7494568541106967,0.3402566344449044,22,36,0.1558441558441558,1.0,0.217573856844836,306.1843121374625,0.0004667292251666,0.6614027339842775,11,12,0.2181818181818181,1.0,0.0534932099463917,467.76172636288936,0.0004634730799704,0.2142068792270409,0.0978499020312904,0.1005176902574155,0.456800931811242,19,27,0.1578947368421052,1.0,0.177524024969916,403.1973802852861,0.0004421412615247,0.3976288995447399,13,19,0.2435897435897435,1.0,0.1476948597505099,295.5397147799904,0.0008871414208861,0.3340810681522931,0.0984903075145339,0.1186343951637872,0.2948096043252486,-0.0032617133531888,0.4271509910044311,,0,0.5870667695999146,-1.8942629098892207,1.9561681747436523,0.4604810996563573,0.2413363009691238,322.5422227635375
42,location_288,7.615143244251301,-0.0019678971730172,-0.1512019383935894,5.175468083833207,4.653322866943199e-05,1.406037449836731,0.2029983064492336,31.088522804143352,31.08846195741689,33.871492785261715,53.43408561922876,96.6718071406054,88.58706678915871,0.0001620149943324,-0.0001042991084592,0.0268459700971676,0.2216570823467951,1.3141225281287916e-05,0.2082050144672393,1.7782883644104004,22,2.969647887048386e-06,-8.989151984010746e-07,1.5172475907409168e-07,1309.0743824822766,4.769203529422845,3.1717034726060382,0.3978405155042743,1.5555555555555556,0.0737585245237366,145657767.0546452,1.0498278393877333e-05,0.8836159495183346,2.8769023737657777,0.0156045504882714,0.0002743278038819,0.008434637068358,0.3372040306502813,0.0004920722515713,-0.0001489507426203,0.0041658564614257,879042.195586035,0.0017395704094259,0.0156045504882714,0.045456264837573,,2.899406270628901e-10,0.8190947771072388,2.952353000640869,0.686026930809021,0.4748863483205472,0.5251136516794528,0.2202616027769381,0.221527660534313,0.0294717270241216,0.0650928806894506,0.2466636622218009,0.4064377944987251,0.5935622041914751,5.788209528455412e-06,0.0002850290854475,0.3004500754219336,0.0261242278003664,0.0329360293227436,0.4490813306433076,0.5008799785838063,379497.1138014876,2.337306000127473,2.8962387994247143,0.3409466585929188,0.4064377950306653,0.593562204968321,0.0074789760191565,0.3682875826013096,0.3004500758151585,0.0261242278003664,0.0329360293227436,0.4490813306433076,0.5008799785838063,293.7044863495664,2.337306000127473,2.8962387994247143,0.3409466585947781,14,22,0.2417582417582417,1.0,0.4049699707177041,201.2201347134064,0.001189921726675,0.4106763490217814,12,14,0.2121212121212121,1.0,0.0774163227813994,415.5564885473331,0.0005121238484592,0.2080743597483393,0.0983264061593765,0.1371211047071889,0.4725541689917963,16,25,0.2083333333333333,1.0,0.1311953635819384,415.3342458343509,0.0005812813729183,0.5240980219352617,17,30,0.2205882352941176,1.0,0.1878158797758769,324.320889154976,0.0006903240994225,0.4558631421040112,0.1023176574359266,0.0945390923352474,0.2244481906646042,-0.019892197182571,0.4372440695303138,,0,0.6709719300270081,-1.5608292818069458,2.231794595718384,0.7700729927007299,0.3714388310909271,322.5422227635375
