model_id,linear_probe,weight_decay,model_type,use_adam,learning_rate,val_id_acc,val_id_f1,test_acc_art_painting,test_acc_cartoon,test_acc_photo,train_acc,train_f1,val_AC,val_ANE,val_l2,val_EMD,test_AC_art_painting,test_ANE_art_painting,test_l2_art_painting,test_EMD_art_painting,test_AC_cartoon,test_ANE_cartoon,test_l2_cartoon,test_EMD_cartoon,test_AC_photo,test_ANE_photo,test_l2_photo,test_EMD_photo,middle_layer_entropy,weighted_shortcut_score,weighted_shortcut_score_normalized,early_to_deep_edge_importance,path_depth_entropy,deep_shallow_ratio,logit_contribution_diff_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_v2,logit_contribution_ratio_deep_vs_shallow_v3,logit_contribution_ratio_deep_vs_shallow_v4,logit_contribution_ratio_deep_vs_shallow_v5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,largest_edge_score,middle_layer_score_ratio,std_entropy_across_layers,logit_contribution_peak_layer,algebraic_connectivity,spectral_gap,graph_energy,laplacian_energy,normed_laplacian_energy,laplacian_spectral_entropy,modularity,community_size_variance,avg_clustering,kirchhoff_index,avg_path_length,path_redundancy,effective_path_depth,node_importance_entropy,avg_betweenness,spectral_radius,avg_edge_flow_centrality,edge_score_gini,normed_algebraic_connectivity,normed_spectral_gap,normed_graph_energy,normed_kirchhoff_index,normed_avg_path_length,normed_avg_betweenness,normed_spectral_radius,attention_mlp_ratio,layerwise_score_variance,weighted_path_depth,layerwise_score_entropy,tail_shortcut_mass,tail_pos,tail_neg,backbone_chain_mass,inflow_from_10,inflow_from_11,inflow_from_7,inflow_from_8,inflow_from_9,inflow_from_5,inflow_from_6,inflow_from_2,inflow_from_4,inflow_from_3,inflow_from_0,inflow_from_1,pos_low_layer_nodes,pos_low_layer_edges,pos_low_layer_density,pos_low_layer_gcc_frac,pos_low_layer_lambda2_norm,pos_low_layer_aspl_abs,pos_low_layer_res_connectivity,pos_low_layer_volume,pos_high_layer_nodes,pos_high_layer_edges,pos_high_layer_density,pos_high_layer_gcc_frac,pos_high_layer_lambda2_norm,pos_high_layer_aspl_abs,pos_high_layer_res_connectivity,pos_high_layer_volume,pos_between_cut_weight,pos_between_cut_weight_frac_of_sign,pos_between_conductance_sym,neg_low_layer_nodes,neg_low_layer_edges,neg_low_layer_density,neg_low_layer_gcc_frac,neg_low_layer_lambda2_norm,neg_low_layer_aspl_abs,neg_low_layer_res_connectivity,neg_low_layer_volume,neg_high_layer_nodes,neg_high_layer_edges,neg_high_layer_density,neg_high_layer_gcc_frac,neg_high_layer_lambda2_norm,neg_high_layer_aspl_abs,neg_high_layer_res_connectivity,neg_high_layer_volume,neg_between_cut_weight,neg_between_cut_weight_frac_of_sign,neg_between_conductance_sym,between_net_cut_sign,L_p,L1,L2,Linf,L0
179,True,0.01,ViT-B_16-in21k,False,0.009,0.9130434782608696,0.9326424598693848,0.6368159203980099,0.6347826086956522,0.7544910311698914,tensor(0.7971),0.8237730860710144,0.8870210647583008,-0.3149768710136413,679.0794740272376,2.064318418502808,0.7137181162834167,-0.7872768640518188,679.0794740272376,1.8439584970474243,0.7532598972320557,-0.6747874021530151,679.0794740272376,1.8432981967926023,0.7233971953392029,-0.7744061946868896,679.0794740272376,1.802140712738037,7.618274965215781,0.6491188406944275,43.47498321533203,0.0,1.4700971841812134,1.2550683105123899,0.006805762680251126,101.78477833548025,101.79984711270905,113.60009750071177,188.51457450441112,584.3469797288552,2680.5880014211357,0.007670004346408632,0.007435957750999478,0.096742613425426,0.49802621378242723,0.0024246028624475002,0.15319964289665222,1.7959777116775513,22,1.858278224767715e-05,-9.443652352092153e-06,8.947475006641804e-05,961.1599610091787,5.8407726109892515,2.8397371691152804,0.4593989717522231,78.0,0.014724670279567238,16012317.413036734,0.0001382010712331241,1105,1.9927440623215,2.893535420217283,0.007575757575757577,0.006469417384871661,0.005152486402486402,0.6054757406038955,0.00023438711256249266,-0.00011911405678116194,0.01423463966266225,1269495.5941884082,0.0017431485513695563,0.007575757575757577,0.08159962532093004,0.4209280014038086,0.00015795655781403184,3.1246466636657715,2.9272615909576416,0.5691201090812683,1.0,0.0,0.2996415806116131,0.09547559035535307,0.6326452972915286,0.04259647081387323,0.08876521808870111,0.140517423450544,,,,,,,,18,28,0.1830065359477124,1.0,0.32392220771951685,418.07279837313183,0.00033022324963584817,0.7900951335652022,26,62,0.19076923076923077,1.0,0.5831138281338651,318.94616047923427,0.0003301705985185045,1.1358977157950538,0.03700357531987184,0.01885055665646544,0.046834328864801364,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.00251079467125237,0.014779012650251389,0.003073300700634718,0.0024246028624475002,108
180,True,0.0,ViT-B_16-in21k,False,0.01,0.9232736572890026,0.9403008222579956,0.6666666666666666,0.6565217391304348,0.7784431576728821,tensor(0.8242),0.8580741286277771,0.9062522649765016,-0.2640766203403473,679.0799743185449,2.1430819034576416,0.7449682354927063,-0.7032292485237122,679.0799743185449,1.868291974067688,0.789717972278595,-0.5698556900024414,679.0799743185449,1.9002814292907717,0.7536747455596924,-0.6870683431625366,679.0799743185449,1.8509708642959597,7.5939777583139225,0.7467007637023926,44.82344436645508,0.0,1.2250747680664062,1.3165064347219244,0.007871129470624183,102.79602588318103,102.80928156866868,114.41142828774336,191.46913723281472,541.8879011483011,2264.3559574636706,0.008845429459597653,0.008600912520250859,0.09786804742439781,0.5163013118407881,0.002572009339928627,0.15458501875400543,1.7878412008285522,22,2.3544753851558926e-05,-2.331248804428196e-05,0.00011403083822125254,1094.8098762845045,6.164821787050089,2.9497107917762455,0.4713810075686392,10.888888888888891,0.01732389876619705,15200924.760316944,0.0001515221626471671,1859,2.033501318753196,2.9983615030471418,0.006394557823129252,0.007282214135289669,0.004437467294610153,0.5865420977868435,0.0002605050202649502,-0.00025793515915626184,0.013959382665183779,1373877.6763029986,0.0016764789455741339,0.006394557823129252,0.08057223107349287,0.40697506070137024,0.0001492582232458517,3.415682077407837,2.930799722671509,0.5793930888175964,1.0,0.0,0.28323329158757365,0.10244512116101481,0.5834494648332554,0.04429260119640495,0.08808651157643349,0.17709772215998393,,,,0.004628579072907374,,,,23,41,0.16205533596837945,1.0,0.31159893211015627,481.99930377329565,0.00027429046472371584,0.8209676063213069,26,57,0.1753846153846154,1.0,0.5570417958689924,305.26880581077666,0.0003356086541003862,1.0672858687714193,0.055873262453637,0.028739516500942388,0.0680578161956972,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0026804585941135883,0.017236968502402306,0.0033403693232685328,0.002572009339928627,121
181,True,0.01,ViT-B_16-in21k,False,0.01,0.9104859335038364,0.9309727549552916,0.7810945273631841,0.6826086956521739,0.7844311594963074,tensor(0.8137),0.8448066711425781,0.8855873346328735,-0.3171984851360321,679.0795199422598,2.0449695587158203,0.7728467583656311,-0.6546257138252258,679.0795199422598,1.822429895401001,0.7482985258102417,-0.6861906051635742,679.0795199422598,1.8371204137802124,0.7602237462997437,-0.6887660026550293,679.0795199422598,1.7984519004821775,7.648100398544714,0.6650030016899109,49.308349609375,8.841531962389126e-05,1.0331517457962036,1.0819888556844364,0.006937284934774635,94.98004548713163,94.99279784237561,105.65306272055388,142.04992871528754,309.0213683052087,1152.1450624620666,0.0077978794022470765,0.0075736992074979526,0.0925570329324113,0.5615716587708904,0.001267214654944837,0.1551622748374939,1.7842037677764893,22,2.5394017838624977e-05,-2.1917492256719887e-05,6.947713199846183e-05,985.4444494306059,6.03142366158511,3.010517833463239,0.4326419107834082,9.0,0.02711494510166244,16114169.143839832,0.00015675228414284922,256,2.2266942246506574,3.0597326734957466,0.003435374149659864,0.006498274106966639,0.002581356867071153,0.541515699131301,0.0003014151430455359,-0.0002601504096069084,0.009788342934630347,1357607.6333718288,0.0018605764745259468,0.003435374149659864,0.07713148121251133,0.28467240929603577,0.00011917476513190195,3.4614620208740234,2.919794797897339,0.6102480292320251,1.0,0.0,0.1750872127414582,0.10332071784661084,0.6848655085292777,0.04934198936859551,0.08627762035220558,0.07619416390331027,,,,,,,,22,40,0.17316017316017315,1.0,0.44988007398522617,316.5231863875823,0.0004880016825540494,0.7074019913853179,27,56,0.15954415954415954,1.0,0.5423759208412984,267.8438584873302,0.00038513033790186027,1.1931840925936943,0.04970695801049396,0.02548691757613388,0.0702669184082334,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0015103864716365933,0.013820677995681763,0.002218421781435609,0.001267214654944837,118
182,True,0.0,ViT-B_16-in21k,False,0.01,0.9130434782608696,0.9329810738563538,0.7412935323383084,0.6782608695652174,0.7125748991966248,tensor(0.7771),0.8149686455726624,0.8945282101631165,-0.2946102917194366,679.0798054623546,2.050588369369507,0.7833771109580994,-0.6281670331954956,679.0798054623546,1.83987820148468,0.769568145275116,-0.6415778398513794,679.0798054623546,1.8671622276306152,0.7662712335586548,-0.6590836644172668,679.0798054623546,1.811958193778992,7.614807940332035,0.7289959788322449,47.88981628417969,4.6300963731482625e-05,1.0510618686676025,1.1656848777779818,0.007584402511356281,90.89238239112616,90.90305608512304,100.99437077189278,133.2737470190689,268.2427193243939,454.6845003590855,0.008520078696676592,0.008300686505378962,0.09281002375640918,0.5452953538267382,0.0017650806112214923,0.156764417886734,1.777839183807373,22,2.963368611103864e-05,-2.6515415847440687e-05,9.5609327926951e-05,1129.1140979729337,6.193760148653071,3.034050258810719,0.46110428049185437,6.0,0.017838040917256593,14343138.027087668,0.000159056829208709,570,2.0535362644971586,3.1125620841859676,0.0034333733493397355,0.007093528454622665,0.002549019607843137,0.5559900963455401,0.0003228020980829932,-0.000288834527310559,0.01134492451251276,1316720.2205816354,0.0017326186852547906,0.0034333733493397355,0.0772703691284281,0.42656925320625305,0.00012630994024220854,3.4054722785949707,2.930938243865967,0.6009787917137146,1.0,0.0,0.2056925332069004,0.09822574394292798,0.7187379582804435,0.06261437937939511,0.07526142627455461,0.04516049212267882,,,,,,,,23,46,0.18181818181818182,1.0,0.25963018756524614,425.9133780797799,0.000409182031433821,0.7539163482953152,27,57,0.1623931623931624,1.0,0.5811295460169174,297.4260644619248,0.0003293420074798925,1.1262666964712447,0.059908477616720066,0.030879201793081536,0.07946303028469867,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0019852491095662117,0.01602225750684738,0.002744358265772462,0.0017650806112214923,123
183,True,0.01,ViT-B_16-in21k,False,0.01,0.90537084398977,0.9273064732551576,0.6368159203980099,0.6391304347826087,0.7604790925979614,tensor(0.7914),0.8221562504768372,0.879175066947937,-0.3358974158763885,679.079482785197,2.059495210647583,0.6969128847122192,-0.8152546286582947,679.079482785197,1.82783043384552,0.7580554485321045,-0.6737810373306274,679.079482785197,1.854811429977417,0.7294396758079529,-0.7677496075630188,679.079482785197,1.7835294008255005,7.597512924183991,0.63031405210495,39.000267028808594,0.0,1.4654350280761719,1.1594499673602545,0.00662430916364265,97.86021067020633,97.87447822732979,109.01835258208129,175.8424676170833,628.5769265243483,6827.116998745177,0.007454708099317031,0.007220134560043334,0.08563566964481487,0.44674083328770436,0.002693732036277652,0.1602049171924591,1.7828398942947388,22,1.82595740143315e-05,-1.688439922602167e-05,9.36845531076683e-05,1003.2537827799451,6.257952550521225,2.924275270917435,0.4738730064129979,17.555555555555554,0.014117608991375801,18267164.159025606,0.00015599409726208398,483,2.2853882058924295,2.855186406076443,0.00417517006802721,0.007078181780648228,0.003166909620991254,0.587609009150474,0.00020975584115505376,-0.00019395860408944344,0.012362743224477765,1590185.2020418653,0.0017919735356984774,0.00417517006802721,0.08131022175825234,0.4695275127887726,0.00013675658556167036,3.0874171257019043,2.91721773147583,0.5726879239082336,1.0,0.0,0.3269032331378301,0.10740372978122885,0.6759496348704251,0.05304260218374741,0.10243028748271799,0.06117374568188064,,,,,,,,24,45,0.16304347826086957,1.0,0.36363685077718066,407.6608735262066,0.00031896769307852163,0.9786666692617498,25,51,0.17,1.0,0.5403249232117,355.70250329814087,0.0003009872922219585,0.9297775668344479,0.04577788195190134,0.023425117098574675,0.04923530485657797,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.002766838064417243,0.015407527796924114,0.0032765776850283146,0.002693732036277652,116
184,True,0.0,ViT-B_16-in21k,False,0.03,0.9207161125319692,0.9388467669487,0.681592039800995,0.6521739130434783,0.71856290102005,tensor(0.8270),0.859029233455658,0.9355084896087646,-0.182093858718872,679.0809476968028,2.275375843048096,0.7960851788520813,-0.5583962202072144,679.0809476968028,1.953185558319092,0.8302751779556274,-0.4360684752464294,679.0809476968028,1.9873007535934448,0.802440881729126,-0.5427165031433105,679.0809476968028,1.9532874822616575,7.618793234163636,0.9268433451652527,46.58942794799805,4.850725963478908e-05,1.4079653024673462,1.3266632109314127,0.009641959965073,99.98952001225304,99.99975970699045,111.58783211446905,186.37608809317027,376.50684556034076,553.7460612856131,0.010867956977790527,0.010570197181777985,0.09986767415312224,0.5313293148797248,0.002724407473579049,0.1566745787858963,1.7873128652572632,22,3.5267422347219236e-05,-1.8037172548076356e-05,0.00015286079346304223,1040.4462373467745,6.1224503336389695,2.9077479111628928,0.4611291621993476,8.222222222222221,0.01859142354057534,8939476.440330882,0.0001727650585955001,1376,2.1135124046441978,2.9642417725459995,0.0069591261451726555,0.009083683213281055,0.004692655746774418,0.5920416873230755,0.00032407947880926325,-0.0001657472222946035,0.012907785642281669,972823.9874635143,0.0015875730734851593,0.0069591261451726555,0.08347180360038643,0.29657816886901855,0.00014055207429919392,3.397944927215576,2.9284510612487793,0.5844157934188843,1.0,0.0,0.2561937587685156,0.11756831951284993,0.5998230756211129,0.049979344699592934,0.08459100538510424,0.1424594900085851,,,,0.005578764772754912,,,,19,34,0.19883040935672514,1.0,0.22460698765055398,355.76538147318604,0.00045861138944103166,0.8005843601149193,24,56,0.2028985507246377,1.0,0.6585165390435627,283.77530310269987,0.0003719683584591961,1.1139934456578005,0.04271109711364011,0.02182155993969783,0.05334990194850818,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0028982043731957674,0.020142890512943268,0.003773100208491087,0.002724407473579049,113
185,True,0.01,ViT-B_16-in21k,False,0.03,0.9104859335038364,0.934105396270752,0.7910447761194029,0.6956521739130435,0.7964072227478027,tensor(0.8254),0.8516805171966553,0.9125303626060486,-0.2431176602840423,679.0796145258961,2.119274854660034,0.7961323261260986,-0.5823108553886414,679.0796145258961,1.8471348285675049,0.8033711314201355,-0.5439440011978149,679.0796145258961,1.8873380422592163,0.770569384098053,-0.6366406083106995,679.0796145258961,1.8335306644439695,7.670882127153015,0.7909523844718933,47.44255828857422,7.293593807844445e-05,1.256126046180725,1.1670628974858441,0.0082064974406455,94.31848711127677,94.32918705284202,105.17264478958492,135.73693438949223,301.37855887427963,601.0100619387466,0.009247898027211932,0.009015272513607897,0.09367608292275444,0.5407493564576996,0.001399249886162579,0.16142739355564117,1.7956292629241943,22,3.143413174661766e-05,-1.3756759440395873e-05,0.00011796268861824155,1082.6777843759698,6.191361262740488,2.957161021915982,0.43606464892305197,14.0,0.034176062294240604,12477617.88857925,0.00015289994965811364,1157,2.095051721654536,3.1460060557966214,0.0075643694110391615,0.008446460014668245,0.004945875326614408,0.5793615637599872,0.000318410616131541,-0.0001393484696498241,0.012103662297732704,1231815.3493230923,0.0015487931331019792,0.0075643694110391615,0.08555803455127649,0.3810011148452759,0.00012444522872101516,3.5773048400878906,2.9144182205200195,0.617671012878418,1.0,0.0,0.22447418306214859,0.11850524974926019,0.605317815216723,0.04367717003118765,0.07905194580575277,0.1486790626525782,,,,0.004768756544498246,,,,17,34,0.25,1.0,0.3564777599099277,373.6600457329309,0.0006772447605569373,0.6701719174447951,30,64,0.1471264367816092,1.0,0.6383242143450735,314.7148646383794,0.0002677520843637559,1.2283788823421538,0.05072460010652562,0.026022285054896635,0.07568893710128345,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0019528769189491868,0.017264842987060547,0.0029115534853190184,0.001399249886162579,118
186,True,0.0,ViT-B_16-in21k,False,0.03,0.9232736572890026,0.9404222369194032,0.7910447761194029,0.7043478260869566,0.7005988359451294,tensor(0.8191),0.8488753437995911,0.929458737373352,-0.1960391849279403,679.0805675795784,2.2022743225097656,0.8305037021636963,-0.4763545095920563,679.0805675795784,1.9406383037567136,0.8165144324302673,-0.5114046931266785,679.0805675795784,1.9503703117370603,0.8080015778541565,-0.5323100090026855,679.0805675795784,1.917609930038452,7.632230968022366,0.8981677293777466,51.92485809326172,0.0,1.2404181957244873,1.3218783062158048,0.009409463137260765,96.20536038663961,96.21503761381241,106.6851377880332,132.9229437052464,241.15214742641172,441.85690369571796,0.010542969855578121,0.010270131808169936,0.10135014046570001,0.5937367622479055,0.001188387512229383,0.15545876324176788,1.7829936742782593,22,3.2244542778602295e-05,-2.3854412246361423e-05,0.00011499642520718199,1060.5754460754015,6.104962430255973,3.0301008451954092,0.43365310020087194,106.88888888888887,0.03284878661364729,11767414.05256052,0.00018670552360788018,345,2.340219730792595,3.130125054835471,0.004125054277029961,0.008519396143845084,0.002968731352189999,0.5556389170557411,0.00030996837183265775,-0.0002293136434547943,0.010626901716306647,1224108.3900576688,0.0017948093688270699,0.004125054277029961,0.08189737376217207,0.33604171872138977,0.00014310968981590122,3.47693133354187,2.9304158687591553,0.6123987436294556,1.0,0.0,0.20898598654470715,0.10984653612705861,0.6953833106521815,0.07344833590241072,0.07704301003568927,0.04427880728265988,,,,,,,,21,44,0.20952380952380953,1.0,0.4296638628421164,343.4946828643149,0.0005359906005635947,0.7161683703517893,27,55,0.15669515669515668,1.0,0.617989316832504,288.18323600683067,0.0003593851308514635,1.1824802218905461,0.05067570387883237,0.025996548639786937,0.07075948335157548,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0017595996614545584,0.017824413254857063,0.002764825476333499,0.001188387512229383,120
187,True,0.01,ViT-B_16-in21k,False,0.03,0.9207161125319692,0.9420868158340454,0.6865671641791045,0.6652173913043479,0.7604790925979614,tensor(0.8146),0.8439967632293701,0.911609709262848,-0.2460434138774871,679.079633259618,2.1547858715057373,0.7597821354866028,-0.6549293398857117,679.079633259618,1.8885849714279173,0.787661612033844,-0.584626317024231,679.079633259618,1.894643783569336,0.7803893685340881,-0.6137273907661438,679.079633259618,1.8531394004821775,7.6083138128302785,0.7621273994445801,44.92087936401367,0.0,1.4818849563598633,1.43623663035195,0.007986302991644934,107.25619113538613,107.27045158084546,119.161643576833,178.92266685204387,437.8409549253182,906.6019470971867,0.008955084732860996,0.008702071392235666,0.10346374164701509,0.512912410861249,0.002445008372887969,0.1532433182001114,1.7976136207580566,22,2.5846559305869562e-05,-1.2426426074630855e-05,0.00010802093499339752,1129.7718579745451,5.519498183174273,2.9024701553028285,0.45776863653217154,70.22222222222223,0.016316496374852604,11806191.839956408,0.0001318570467187761,1973,2.0092565745160167,2.942349709731617,0.015777338603425558,0.007148532772800981,0.008716840410204254,0.5955467856390265,0.0002986214675369478,-0.00014357028120080893,0.014419310676071228,1021860.3483202939,0.0015234269407028917,0.015777338603425558,0.08259147005477159,0.4457210898399353,0.00017394221504218876,3.1686129570007324,2.9224207401275635,0.5826328992843628,1.0,0.0,0.28508685010715484,0.11416941709468166,0.711438237398599,0.051033471517107035,0.08467312867132476,0.03868574531828755,,,,,,,,20,38,0.2,1.0,0.40136866757866085,340.5542439591166,0.0004995170919457124,0.8043143063856841,26,59,0.18153846153846154,1.0,0.6008235085373324,317.9589498665449,0.0003335528198207381,1.1082530939728157,0.04371629982075024,0.02234660536032918,0.05435225940117424,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.002568216761574149,0.01647157408297062,0.0032307833898812532,0.002445008372887969,120
188,True,0.0,ViT-B_16-in21k,False,0.009,0.9258312020460358,0.9417743682861328,0.6417910447761194,0.6521739130434783,0.7844311594963074,tensor(0.8188),0.8465129733085632,0.9046654105186462,-0.2713598906993866,679.0799244352698,2.134901762008667,0.7403409481048584,-0.7127005457878113,679.0799244352698,1.8675694465637207,0.7847759127616882,-0.570452094078064,679.0799244352698,1.8987271785736084,0.7552844285964966,-0.686971127986908,679.0799244352698,1.84678053855896,7.594989908357198,0.7342370748519897,44.75892639160156,0.0,1.2153308391571045,1.3071948135834128,0.007744196414287696,102.95946793942002,102.97300376731344,114.74771661055178,202.7554161901248,566.2393342531959,2715.4490242463935,0.008714352296465222,0.008467326829304511,0.09694049806547805,0.5161667862538294,0.002615182427689433,0.15536227822303772,1.7884050607681274,22,2.066568290145186e-05,-2.4220045356446956e-05,0.00011212025063928982,1060.5944761007233,6.180966704579829,2.927467723300529,0.46931542953954725,14.888888888888891,0.017054799828402148,15124306.009683972,0.00015321153717127498,1548,2.031946523656901,2.987444089681277,0.005834780720798959,0.007149210158791477,0.004165920754266619,0.5902283374484605,0.00022989205713212096,-0.00026943196943920154,0.013874983560326917,1359568.9920762735,0.001704377045603089,0.005834780720798959,0.07953023538805444,0.41385337710380554,0.00014922917762305588,3.3686492443084717,2.9337358474731445,0.5788828134536743,1.0,0.0,0.2919432202512626,0.10144908960808052,0.5879253175671031,0.04337031446260877,0.08983677581011124,0.17741850255209635,,,,,,,,22,40,0.17316017316017315,1.0,0.33687649221772953,490.20088398044936,0.00028986220356062885,0.8188829821347416,26,57,0.1753846153846154,1.0,0.5603403576923665,302.64946957495647,0.0003389665322452992,1.073379221502605,0.053868898181326626,0.027679994493169425,0.06578338951543002,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.002720107790082693,0.016971390694379807,0.0033650866243988276,0.002615182427689433,118
189,True,0.01,ViT-B_16-in21k,False,0.009,0.907928388746803,0.9292874932289124,0.7761194029850746,0.6782608695652174,0.7904192209243774,tensor(0.8178),0.8422719240188599,0.886445939540863,-0.3170503079891205,679.079531923043,2.042450189590454,0.7719950675964355,-0.657348096370697,679.079531923043,1.8226189613342283,0.7456696629524231,-0.693529486656189,679.079531923043,1.837882399559021,0.7575387358665466,-0.6968148350715637,679.079531923043,1.797350287437439,7.644577076034028,0.6658556461334229,49.32939147949219,8.674593118485063e-05,1.026281714439392,1.104013295569583,0.0069536331390729345,95.13604244047937,95.14880760515982,105.76199021995255,142.3003551474274,309.5046609641896,1189.6320449369068,0.007811348907054594,0.007585783370856802,0.09307444718655078,0.5619866994213542,0.0011481333058327436,0.15568815171718597,1.7825669050216675,22,2.5662810653141168e-05,-2.760730314105206e-05,6.753148377397895e-05,951.9328015395769,5.920913020299579,3.0045679559474645,0.4302694027258178,110.88888888888887,0.02930642194607975,15314265.19375821,0.00015600437134763727,241,2.28033002098443,3.0675708938826904,0.0036275148357215225,0.006481746868788248,0.0027242378432854623,0.5401529412203847,0.0003057810102920105,-0.0003289502844159081,0.009587797968499984,1285256.6852971201,0.0018588444971868318,0.0036275148357215225,0.07723219147316365,0.2765974700450897,0.00012101302854716778,3.4484992027282715,2.9218802452087402,0.609768271446228,1.0,0.0,0.1813792994180365,0.09868035727859484,0.6898421739170486,0.0490890600356293,0.086007878515831,0.07638053025289622,,,,,,,,22,40,0.17316017316017315,1.0,0.4135159946864468,327.5852347641605,0.0004893449923008114,0.701469763745687,26,53,0.16307692307692306,1.0,0.5454398077436815,244.07827491401275,0.00040691490763256673,1.1983766294523959,0.050076803400958714,0.025681423498269147,0.07138839902886207,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0014348499244078994,0.013622460886836052,0.002161487238481641,0.0011481333058327436,114
190,True,0.0,ViT-B_16-in21k,False,0.009,0.90537084398977,0.9277218580245972,0.7860696517412935,0.6782608695652174,0.7604790925979614,tensor(0.8010),0.8328431248664856,0.8918129205703735,-0.2921870052814483,679.0799185619946,2.077775239944458,0.8052955865859985,-0.5637719631195068,679.0799185619946,1.8578393459320068,0.7684289216995239,-0.6407762169837952,679.0799185619946,1.86495304107666,0.771867573261261,-0.6347477436065674,679.0799185619946,1.824545621871948,7.646860783146337,0.7109521627426147,51.49892807006836,0.00010440320329507813,1.3728342056274414,1.1359489624600683,0.007421229385613515,91.2967608173541,91.30772948735897,101.28530132126517,119.75008868234937,270.1896311181303,844.7315621891393,0.008323321751959156,0.008099438308590834,0.09557906924953692,0.58669595404357,0.0010402511106804013,0.15514299273490906,1.780876636505127,22,2.9497850669299205e-05,-3.9295277100875173e-07,7.298330574361358e-05,1008.0780547645977,6.488219146422363,3.0352949227304364,0.43365698109378825,104.0,0.025131598481703498,13780372.884866646,0.00016625742640736198,1105,2.4058895468768235,3.1172948930285056,0.012469164353993216,0.006780239204581722,0.007265473887814311,0.5432696450717717,0.00033873150862291835,-4.512376370907991e-06,0.009623963659679989,1200040.0694235517,0.0019091773592792237,0.012469164353993216,0.07785925367452384,0.2153804749250412,0.00012845563469454646,3.4372940063476562,2.914905548095703,0.6033324003219604,1.0,0.0,0.1603579243220898,0.10860499760097249,0.6856728015609093,0.04739174426934954,0.07943484535597586,0.0788956112127928,,,,,,,,23,49,0.19367588932806323,1.0,0.5009813361508025,352.7425632600354,0.0005717573681483318,0.7557992836056958,25,50,0.16666666666666666,1.0,0.2830161690027508,289.8836528548781,0.00035348866739974506,1.1686068811328683,0.037796917630717956,0.019262490192951735,0.0500092001283727,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0014290072722360492,0.014549246057868004,0.0022327618207782507,0.0010402511106804013,116
