,model_id,linear_probe,weight_decay,model_type,use_adam,learning_rate,val_id_acc,val_id_f1,test_id_acc,train_acc,train_f1,val_AC,val_ANE,val_l2,val_EMD,test_AC_ood,test_ANE_ood,test_l2_ood,test_EMD_ood,middle_layer_entropy,weighted_shortcut_score,weighted_shortcut_score_normalized,early_to_deep_edge_importance,path_depth_entropy,deep_shallow_ratio,logit_contribution_diff_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_v2,logit_contribution_ratio_deep_vs_shallow_v3,logit_contribution_ratio_deep_vs_shallow_v4,logit_contribution_ratio_deep_vs_shallow_v5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,largest_edge_score,middle_layer_score_ratio,std_entropy_across_layers,logit_contribution_peak_layer,algebraic_connectivity,spectral_gap,graph_energy,laplacian_energy,normed_laplacian_energy,laplacian_spectral_entropy,modularity,community_size_variance,avg_clustering,kirchhoff_index,avg_path_length,path_redundancy,effective_path_depth,node_importance_entropy,avg_betweenness,spectral_radius,avg_edge_flow_centrality,edge_score_gini,normed_algebraic_connectivity,normed_spectral_gap,normed_graph_energy,normed_kirchhoff_index,normed_avg_path_length,normed_avg_betweenness,normed_spectral_radius,attention_mlp_ratio,layerwise_score_variance,weighted_path_depth,layerwise_score_entropy,tail_shortcut_mass,tail_pos,tail_neg,backbone_chain_mass,inflow_from_0,inflow_from_1,inflow_from_10,inflow_from_11,inflow_from_2,inflow_from_3,inflow_from_4,inflow_from_5,inflow_from_6,inflow_from_7,inflow_from_8,inflow_from_9,pos_low_layer_nodes,pos_low_layer_edges,pos_low_layer_density,pos_low_layer_gcc_frac,pos_low_layer_lambda2_norm,pos_low_layer_aspl_abs,pos_low_layer_res_connectivity,pos_low_layer_volume,pos_high_layer_nodes,pos_high_layer_edges,pos_high_layer_density,pos_high_layer_gcc_frac,pos_high_layer_lambda2_norm,pos_high_layer_aspl_abs,pos_high_layer_res_connectivity,pos_high_layer_volume,pos_between_cut_weight,pos_between_cut_weight_frac_of_sign,pos_between_conductance_sym,neg_low_layer_nodes,neg_low_layer_edges,neg_low_layer_density,neg_low_layer_gcc_frac,neg_low_layer_lambda2_norm,neg_low_layer_aspl_abs,neg_low_layer_res_connectivity,neg_low_layer_volume,neg_high_layer_nodes,neg_high_layer_edges,neg_high_layer_density,neg_high_layer_gcc_frac,neg_high_layer_lambda2_norm,neg_high_layer_aspl_abs,neg_high_layer_res_connectivity,neg_high_layer_volume,neg_between_cut_weight,neg_between_cut_weight_frac_of_sign,neg_between_conductance_sym,between_net_cut_sign,L_p,L1,L2,Linf,L0
10,10,False,0.0,ViT-B_16-scratch,False,0.009,0.7398373983739838,0.7382761240005493,0.5525000095367432,tensor(0.6978),0.6933298110961914,0.7082808017730713,-0.56940758228302,231.2852172465202,1.932963252067566,0.7065743803977966,-0.5722982287406921,231.2852172465202,1.902387380599976,6.945925286730262,0.1965745538473129,24.385272979736328,1.8834651200450025e-05,1.0805116891860962,0.0932507231671613,-0.0004680012810354,0.5090340301691525,0.5090393696186332,0.7217516762418998,0.6510343412169052,0.9615251638222296,0.4113068036658092,0.0006879995847839,0.0004441543190978,0.0314977569734657,0.0550975722867931,0.0005829340661875,0.1966150850057602,1.680665373802185,10,2.0526466005244223e-05,-9.888089462348422e-07,1.879341918583584e-05,1501.3823727692982,3.994231355590416,2.8081152771663245,0.3300138596229574,144.0,0.0396099124406978,41318292.77656407,3.635599544228468e-05,11991,0.7881397197355733,2.374411363097555,0.0099319727891156,0.0035023817806716,0.0057053478325636,0.6149510088404161,0.0009397683035819,-4.527091703433392e-05,0.0393929981417283,902476.1922011604,0.0016644956141102,0.0099319727891156,0.1603504205860131,0.3922594487667084,0.0005158992717042,4.652661323547363,2.685629844665528,0.546309769153595,1.0,0.0,0.0916972420787794,0.1695662176284756,0.0617826608940174,0.0232086980336577,,0.145135200656646,0.1594453006387953,0.0537356475990383,0.0950414343461227,0.1567357591632855,0.0702126305408837,0.0337172886206536,0.0314191618784236,44,85,0.0898520084566596,1.0,0.2666990555583144,716.9635012198052,8.946643733705408e-05,1.5294117939475538,6,8,0.5333333333333333,1.0,0.905654196626602,214.50818683513228,0.0022370566191652,0.1226166858067544,0.1739857601228458,0.0952817104726142,1.4189403259279874,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0008514750516042,0.0067437952384352,0.0012183494400233,0.0005829340661875,144
11,11,False,0.01,ViT-B_16-scratch,False,0.009,0.7245934959349594,0.7244679927825928,0.5525000095367432,tensor(0.6924),0.6924221515655518,0.6501948833465576,-0.6228432059288025,206.3479672002401,1.9344230890274048,0.6467911601066589,-0.6256386637687683,206.3479672002401,1.9037977457046509,6.955826141402829,0.1093755066394805,25.12995147705078,0.0,1.25500226020813,0.1725181532113796,-0.0001977268765074,0.6611393974227427,0.6611507263780374,0.9873341885836582,0.9153624869288932,2.4807590180525985,0.3794732868652634,0.0005761337602621,0.0003482118611373,0.0440515167248637,0.0800045472428135,0.0001853340509114,0.2138065546751022,1.6506664752960205,12,1.1613976021900893e-05,-5.058881260830919e-06,3.457207126396377e-06,1351.0862134087788,3.6018113999182417,2.9522670575642667,0.2734466910838703,121.55555555555556,0.0759917440811311,53270799.59604661,2.8989998984114133e-05,1256,0.6387041348751289,2.4928310412443246,0.0045945112550107,0.0014768867794395,0.0031606537156953,0.4740479628906405,0.0008880520273635,-0.0003868227323168,0.0202134458283558,696677.4202007587,0.0022166936609215,0.0045945112550107,0.1129287919275414,0.3406195640563965,0.0005762531072832,5.763571739196777,2.788038969039917,0.6358675956726074,1.0,0.0,0.0762614397328562,0.0479806902075038,0.2075767455916381,,,0.1888337644967936,0.2206760621052139,0.0284381482862701,0.0287327857854199,0.0421595345370388,0.0305233830562871,0.181691394958904,0.0233874909749302,41,81,0.098780487804878,1.0,0.4052885304509317,386.1737527303818,0.0001873506263759,1.464255922147475,6,7,0.4666666666666667,1.0,0.5982632156568353,181.69032935286347,0.0031933870054653,0.1418868851256945,0.1969285963634152,0.1092184125189014,1.387926700829047,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0002654394193086,0.0030374766793102,0.0004163107660133,0.0001853340509114,132
12,12,False,0.0,ViT-B_16-scratch,False,0.01,0.7357723577235772,0.7320485711097717,0.5537499785423279,tensor(0.6952),0.6868555545806885,0.7487276196479797,-0.5162269473075867,231.28517873400173,1.935196876525879,0.7519619464874268,-0.5154688358306885,231.28517873400173,1.904923796653748,6.916502564406804,0.2568437159061432,20.446853637695312,0.0,1.0177711248397827,0.0758306143345211,-0.0002454194699351,0.7528038588923276,0.7528114402927361,1.2058509566636166,1.159996268240036,4.134667608294691,0.5293144423183342,0.00119722087598,0.0008765345131394,0.0368066100170374,0.0697797618732346,0.0011426750570535,0.1789501011371612,1.6727759838104248,6,3.071772406255037e-05,-2.178130360028902e-06,5.669979468294986e-05,1429.867064238904,4.081815167183365,2.6904173506686626,0.2895689732738057,100.0,0.0390076042653781,25588912.272122703,5.500531994878379e-05,9093,0.5286395410543434,1.989392343871738,0.0084605303731113,0.0066225250299976,0.0052074874127009,0.6450500771027629,0.0009443965187675,-6.696520748023524e-05,0.0535935066759484,832312.6233617499,0.0016911029232049,0.0084605303731113,0.2036052409263465,0.3793283104896545,0.0005775919416919,3.275907278060913,2.5741915702819824,0.4773666262626648,1.0,0.0,0.1016041320141808,0.0435588109309008,0.1804597760422282,,0.0250354439293611,0.131044173628144,0.1527958905736323,0.0930937497739895,0.0198934910388093,0.0877952067560909,0.0295583404686539,0.1981273399159331,0.0386377769422564,41,91,0.1109756097560975,1.0,0.3036194955799472,636.333426936864,0.0001380280553345,1.698012872864741,7,10,0.4761904761904761,1.0,0.757685413176655,331.9264056785002,0.0014902385223621,0.1123970346249644,0.0947950462551471,0.049755826043187,0.8433945483655343,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0015832739882171,0.0103942407295107,0.0021417753305286,0.0011426750570535,135
13,13,False,0.01,ViT-B_16-scratch,False,0.01,0.7276422764227642,0.7275511026382446,0.5550000071525574,tensor(0.7001),0.6997329592704773,0.6898864507675171,-0.5859370231628418,205.39760933731512,1.9343619346618648,0.6849504113197327,-0.590412437915802,205.39760933731512,1.9039740562438965,6.890895712539086,0.1581982970237732,24.632890701293945,0.0,1.0338730812072754,0.1419077287134818,-0.0002973943088022,0.6461400869700551,0.6461477741962992,0.8438302501488095,0.8052625386540619,1.3455363278454195,0.4901660748310144,0.0007091952418818,0.0004219287682758,0.0359044092983979,0.0656981916008033,0.0003886728954967,0.2021290808916092,1.694308876991272,18,1.9916482987064413e-05,-1.7603490403919432e-06,1.102342725872281e-05,1669.1862232605756,3.777112244170733,2.9142793319385314,0.3194554435433634,126.8888888888889,0.0503482753616247,41492504.0311414,3.2788242091258754e-05,3911,0.6744779071331088,2.497608709004322,0.0077706614560717,0.0026473850211912,0.0044152276295133,0.562623892184922,0.001008357877153,-8.91252653702065e-05,0.0282566530195676,819535.1823323907,0.0016600462052146,0.0077706614560717,0.134035286088762,0.3704266548156738,0.0004593712219502,5.024904727935791,2.743079662322998,0.5919806361198425,1.0,0.0,0.0770203606927078,0.1350097465121213,0.0874695832578749,0.0093744796996838,0.0295543686670668,0.1278010260477658,0.2064682084038263,0.0141993098905693,0.0591899563545474,0.1531458651489605,0.0446860773153469,0.0454610179470093,0.0876403607552272,42,92,0.1068524970963995,1.0,0.3731459356536528,577.8042961741427,0.0001377693956032,1.4762214888536973,7,12,0.5714285714285714,1.0,0.7907135893700795,280.93171950548447,0.0020007836235669,0.1534074159341439,0.1851855476060794,0.1020410364055682,1.2071486015094433,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0005593628739006,0.0054194014519453,0.0008419821388088,0.0003886728954967,147
14,14,False,0.0,ViT-B_16-scratch,False,0.01,0.7245934959349594,0.7243198752403259,0.5537499785423279,tensor(0.7054),0.7048312425613403,0.7157660722732544,-0.5553119778633118,231.285015856608,1.9338550567626955,0.7177596092224121,-0.5537407398223877,231.285015856608,1.903309345245361,6.890126232512446,0.203935906291008,21.69144058227539,2.235977808595635e-05,0.984862208366394,0.1353978624268985,-0.0004723397682937,0.525492408311167,0.5254976867588095,0.7119896077747174,0.5446185457417285,0.9069489157868128,0.3475256776812601,0.0007087447156663,0.0004133215647925,0.0382852310338101,0.0439625197022335,0.000390457251342,0.1999429613351822,1.7033807039260864,18,1.9913741157216177e-05,-2.4490462278262576e-06,1.896923461024854e-05,1644.1830274985,3.2407294636629698,2.828814783599892,0.3094826732059601,72.25,0.0830173968748845,37913734.60578813,3.429552556946039e-05,13000,0.6821445461997746,2.381682970510377,0.0089012231472916,0.0033682802352092,0.0050812264157221,0.6121625759568131,0.0010757541733302,-0.0001322991771309,0.0553566968607712,701837.2090937564,0.0018526681664235,0.0089012231472916,0.1819568459930617,0.390260249376297,0.0012237452901899,4.694371700286865,2.7396910190582275,0.5595937967300415,1.0,0.0,0.1140567407792347,0.1611116681043265,0.1038190287068688,,0.0166519373174505,0.1427253703418735,0.1394803592965141,0.0560345076483497,0.0811614197575839,0.1138564822608513,0.0793009233608386,0.0380374123110217,0.0678208908943209,41,86,0.1048780487804878,1.0,0.3521240144466243,680.7828519086504,9.549665903462728e-05,1.516258620812572,6,10,0.6666666666666666,1.0,0.8765027479314392,210.8001172044809,0.0030852052650526,0.1376570246038006,0.1730421772918137,0.0947160219798096,1.25705301120562,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0006723924889229,0.0068850247189402,0.0010598569642752,0.000390457251342,144
15,15,False,0.01,ViT-B_16-scratch,False,0.01,0.7347560975609756,0.7332881689071655,0.5649999976158142,tensor(0.6985),0.6953123807907104,0.6989502310752869,-0.5753398537635803,201.2914821709637,1.9343504905700684,0.6993327140808105,-0.5778188109397888,201.2914821709637,1.9034401178359983,6.956312647608013,0.1844293773174286,21.50922203063965,1.3875617696612608e-05,1.0930542945861816,0.0662742537204931,-0.0003681706845277,0.563683427201776,0.56369010660462,0.917940662363264,0.9396627146077876,2.540738194589736,0.4610762028465017,0.0007745844136302,0.0005787531281207,0.0341781270279917,0.0674978341372529,0.0009779366664588,0.1770347505807876,1.6395312547683716,6,1.883183036071777e-05,-3.5717744435389374e-06,3.2894190249736084e-05,1386.5931733666175,4.136847619978953,2.618214960553772,0.2953281236602277,144.0,0.0349128209509773,37507855.44113585,3.751056129845596e-05,7992,0.6143632435149113,1.9442656325156011,0.0094337804502004,0.0050161292682311,0.0057280499202814,0.6786168587677832,0.0008310024771485,-0.0001576136343395,0.0640528952652763,849987.3278614315,0.0016552490466396,0.0094337804502004,0.2213494783737928,0.407427579164505,0.0005462071858346,3.565901041030884,2.5516786575317383,0.4738999009132385,1.0,0.0,0.1176623877957745,0.0424437868606242,0.1709590137864216,,0.0298403692734513,0.1789674281191449,0.2617901684132011,0.0179913415943023,0.0223866186233705,0.1111589564735706,0.0461587225660018,0.1183035942899114,,42,87,0.1010452961672473,1.0,0.2708508134724567,680.7671095005707,0.0001193433717622,1.6892602447937637,5,6,0.6,1.0,0.7944294788773565,228.7333345008448,0.0029782986693247,0.0869099916715087,0.1119148817673637,0.059274277778389,1.2877101886094433,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0013075979659333,0.0074912714771926,0.0017056480282917,0.0009779366664588,133
16,16,False,0.0,ViT-B_16-scratch,False,0.03,0.7215447154471545,0.7164420485496521,0.5849999785423279,tensor(0.6805),0.6711952090263367,0.6663902997970581,-0.6084893345832825,231.2840722963576,1.9363124370574951,0.6609448194503784,-0.6144532561302185,231.2840722963576,1.9057855606079104,6.89985688644407,0.1252098828554153,22.05391311645508,0.0,1.0101784467697144,0.1195072646012824,-0.0003754998363945,0.4435197726309088,0.4435263446941628,0.5829339393117912,0.6363436140584463,2.1601904986894014,0.0111942823093884,0.0003933548288443,8.612456068135543e-05,0.0396167400441276,0.015169795066955,0.0003407703188713,0.2013187259435653,1.6162477731704712,6,1.4229182244519052e-05,-4.1685940017501764e-07,5.914973806692347e-06,1476.83775007098,2.681356082083259,2.696697937618,0.2487727624355544,20.25,0.0917246968635953,32626686.275667604,2.582757855506906e-05,3881,0.5977956885559714,2.231092656375218,0.0092278513331144,0.0018676716656814,0.0055330634278002,0.5724496740180925,0.001433156576357,-4.198587932779181e-05,0.0600040036254971,323936.0405008363,0.0026013416301128,0.0092278513331144,0.188111017434105,0.4214751422405243,0.0016532719600945,4.703705787658691,2.696258068084717,0.5168607831001282,1.0,0.0,0.1252637354802151,0.1138790910189847,0.3348561059634335,,,0.2057134236183506,0.0912155579691368,0.0806695257620784,0.0255457155396394,0.0415634529120486,0.0856156394665607,0.0209414877497669,,35,81,0.1361344537815126,1.0,0.4575651697508209,452.82093871304335,0.0001754125919259,1.6160115184439223,4,4,0.6666666666666666,1.0,0.9592861030127992,254.561766310622,0.0029623386372421,0.0542844188804531,0.1648520313378123,0.0898303756170618,3.036820412517533,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0004408307140693,0.0038518593646585,0.0006264813710004,0.0003407703188713,130
17,17,False,0.01,ViT-B_16-scratch,False,0.03,0.7164634146341463,0.7103461027145386,0.5612499713897705,tensor(0.6833),0.677145779132843,0.7348600625991821,-0.5406205058097839,171.28700119900176,1.9337868690490725,0.738664984703064,-0.5378419160842896,171.28700119900176,1.9031974077224727,6.897229224535719,0.2003851383924484,23.509206771850582,0.0,0.7951869368553162,0.058024481674002,-0.0007064392041513,0.3036392626020111,0.3036422553207854,0.3999783635158826,0.327544150154874,0.6467964819150643,0.1612964349319727,0.0004057690165382,0.0002428223441484,0.0268425737151992,0.0284879509355204,0.0008476745570078,0.1620394885540008,1.5744439363479614,4,1.7011287103598715e-05,-9.738996763780397e-07,2.587754241422864e-05,1586.849428143019,2.6088319877073185,2.609081091203186,0.2204901949124569,49.0,0.0488043638944467,45432109.91495713,3.329602188575743e-05,5519,0.4582557483951359,1.9214227271773343,0.0069283842121492,0.0043495038498902,0.0042302651865556,0.6514722314670033,0.0011254346483591,-6.443139156031064e-05,0.113263313814347,686720.1516788213,0.0022028019953232,0.0069283842121492,0.2877549730149583,0.4205293655395508,0.0016888224054127,4.61158561706543,2.442573547363281,0.4530312716960907,1.0,0.0,0.09830827456319,0.2197526034117886,0.2109554436605696,,,0.205272523829971,0.1851805637649735,0.0883820080861609,,0.0822369455710162,,0.0082199116755199,,44,93,0.0983086680761099,1.0,0.4266058030136738,666.4883646240424,9.190000468659982e-05,1.6554224199896177,3,2,0.6666666666666666,1.0,0.9999999999999996,548.6952783896704,0.001822505203498,0.0233786433046302,0.1605994683528758,0.0873107654313137,6.869494788907129,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0009769415482878,0.0066671315580606,0.0013126091798767,0.0008476745570078,140
18,18,False,0.0,ViT-B_16-scratch,False,0.03,0.7215447154471545,0.7192997336387634,0.543749988079071,tensor(0.6861),0.681699275970459,0.7502999901771545,-0.512387216091156,231.28436194447005,1.9352896213531487,0.7497999668121338,-0.5144200921058655,231.28436194447005,1.9048395156860352,6.898118029841683,0.2683661878108978,26.100923538208008,0.0,0.6793105006217957,0.0451940374195792,-0.0016432940998782,0.1094413380456111,0.1094419310854161,0.164912253658579,0.106567287325336,0.181285442015873,0.0350474587633616,0.0003043028220837,0.0001333539329344,0.020535804434573,0.0129698484769975,0.0004474955203477,0.194835752248764,1.7319653034210205,1,2.1760291741634436e-05,-1.246612529614979e-06,2.90681137249234e-05,2037.3602697298293,2.5914033560215746,2.717315289051638,0.2973327365469523,72.25,0.0928277060621727,26801227.370161008,2.7284343432176145e-05,6605,0.6634265676014193,2.3244650797066284,0.0071171974178213,0.003738559041224,0.0041378587890215,0.6534790645687174,0.0014685947516635,-8.413346557234729e-05,0.1324010266785797,397116.0433224194,0.0018414111076575,0.0071171974178213,0.252314084257231,0.4032506644725799,0.0027667116373777,6.081723690032959,2.468061685562134,0.4714609682559967,1.0,0.0,0.1119768509191015,0.273268496732619,0.188396733405962,,,0.1950321814164077,0.1113787346711837,0.0628310455233748,0.0559980644962777,0.0455452575448792,0.0505001576113715,0.0170493285979239,,39,99,0.1336032388663967,1.0,0.3833583647236384,781.9097010466021,9.91548736690783e-05,1.4639268769667189,4,3,0.5,1.0,1.0,198.77800426599205,0.0033538251333612,0.0571290863319947,0.2394720183506431,0.1360228413559737,4.191770492512294,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0007888910477049,0.0085294535383582,0.001293753623031,0.0004474955203477,157
19,19,False,0.01,ViT-B_16-scratch,False,0.03,0.693089430894309,0.6889140009880066,0.5600000023841858,tensor(0.6693),0.6661288142204285,0.65788733959198,-0.6081851124763489,217.0876016666088,1.937514424324036,0.6507542133331299,-0.6148205995559692,217.0876016666088,1.906241536140442,6.924701997275118,0.118761159479618,26.796506881713867,3.454741818131879e-05,1.0222078561782837,0.1722972897382123,-0.0002999640992698,0.567352391718674,0.5673605738369975,0.8607068787580009,0.8569196678229472,2.3566811629482265,0.3959924579611252,0.000596758290797,0.0003739457641103,0.0411541583633037,0.0843744391781307,0.0002065715671051,0.2252342849969864,1.6367133855819702,2,1.4842514943113813e-05,-4.078886498811741e-07,4.536826371754576e-06,1630.7925438463542,3.9465472799995855,3.0175009540230957,0.2755895253345647,20.222222222222225,0.0729578176037346,65673590.13888294,2.836176943057768e-05,1254,0.6388247051073908,2.5255557955648915,0.0040980107572782,0.0016967054270125,0.0028064926986759,0.4845556786092836,0.0010236261474271,-2.8130380654838935e-05,0.0215784335460541,952262.9306858908,0.0019559925806673,0.0040980107572782,0.1170146736974773,0.3472316563129425,0.000450972787803,5.942978858947754,2.785400629043579,0.6465165615081787,1.0,0.0,0.0870942313900877,0.0928751251660675,0.2206602450876083,0.0153091747615184,0.0142485727612156,0.1881563422204784,0.268314867175934,0.009585794768249,0.0386735412412951,,0.0216749108867348,0.121254720403733,0.0092467055271654,45,94,0.0949494949494949,1.0,0.4525672695765422,395.9480997055388,0.0001822376953278,1.4756867774900189,8,10,0.3571428571428571,1.0,0.3180951496788403,709.5421713215318,0.0006042479835841,0.0957046728620333,0.2143042748239738,0.1200116412905948,2.239224777800685,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0003169956617057,0.0034747803583741,0.0004828524542972,0.0002065715671051,151
20,20,False,0.0,ViT-B_16-scratch,False,0.009,0.7378048780487805,0.7375273108482361,0.5612499713897705,tensor(0.7156),0.7154476642608643,0.6977274417877197,-0.5704880356788635,231.2852437221496,1.9345556497573853,0.6820659637451172,-0.5841711163520813,231.2852437221496,1.903858065605164,6.89652701966347,0.1864048540592193,21.920141220092773,1.7336622477159835e-05,1.0569616556167605,0.1456386836481523,-0.0001923402815364,0.7277097956149813,0.7277200959948258,1.1546705476826558,0.9674961796215584,3.413124302153515,0.58869438098679,0.0008156667320804,0.0006482784390868,0.0421480191487799,0.076233697213389,0.0004618654202204,0.2124096304178238,1.657001256942749,6,2.0830970232283453e-05,-4.642723519981751e-06,9.76030698997763e-06,1315.4650594566262,3.8569446202394153,2.8677565456459155,0.2786761488936681,4.222222222222222,0.0561972357474599,33554578.33027968,4.071049072063648e-05,5329,0.6775743747880173,2.4144163726496752,0.0077184892402283,0.0025467570366632,0.0049762381681787,0.5127011046820098,0.0010764441238426,-0.0002399136041292,0.0260631846049587,649336.4575510771,0.0021037219302584,0.0077184892402283,0.1316041293719601,0.4087326526641845,0.0007595041533932,4.4643988609313965,2.780635356903076,0.5954739451408386,1.0,0.0,0.1147827232627199,0.0366759486383043,0.1763095849032815,0.0231048326453487,,0.1047920995683783,0.2127683668400306,0.0624603144237875,,0.1474158391320717,0.0393514773361076,0.1364786894456122,0.0606428470670773,39,82,0.1106612685560054,1.0,0.4102370419003177,442.66187667769054,0.0001799802488773,1.573380242192213,7,11,0.5238095238095238,1.0,0.6000967599516045,270.96919506678034,0.0021512823666213,0.1606548294525877,0.1329824641775996,0.0712272175413833,0.8277526709325929,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0005921703996136,0.0052382731810212,0.0008391517330892,0.0004618654202204,131
21,21,False,0.01,ViT-B_16-scratch,False,0.009,0.7235772357723578,0.7235669493675232,0.5587499737739563,tensor(0.7089),0.7085732817649841,0.7309049963951111,-0.5408673286437988,207.8683913014092,1.936163187026977,0.7252946496009827,-0.5473593473434448,207.8683913014092,1.9055272340774536,6.923536771211356,0.2373117357492447,23.787811279296875,1.6249379768851213e-05,1.224828600883484,0.0899322566895313,-2.613633344772381e-05,0.9740042460472552,0.974013928628496,1.285292164055908,1.29028616847514,2.271092767421163,0.7280823323898151,0.0012927243222975,0.0007983866863696,0.0338134421809603,0.0800292625571447,0.0011987283360213,0.1717365086078643,1.7292650938034058,18,3.162503011233128e-05,-1.3582335295237518e-06,5.928572768598085e-05,1354.9578256907214,4.535410456325114,2.7407677066014347,0.3223584148739606,226.88888888888889,0.0193136835257858,34405637.30089545,5.757859004582134e-05,2094,0.6565166921874752,2.172130815143395,0.0057201400153675,0.0066765702686567,0.0037394666724432,0.6605754908200957,0.0008272467126834,-3.552863588748053e-05,0.0405656421267825,1315302.0740231725,0.0015061392549544,0.0057201400153675,0.1746455498615362,0.3120631575584411,0.0003152716381009,3.6202096939086914,2.586881160736084,0.4996547996997833,1.0,0.0,0.0596201447278849,0.0817360745694785,0.0558772219096356,0.0109282747076652,0.0588959087669551,0.060022459034723,0.1887798623672735,0.0349931922999347,0.0763118404779022,0.1851171581309607,0.0680956782090856,0.087460162066705,0.0917821674596804,45,81,0.0818181818181818,1.0,0.2506978532975904,834.1823550656295,7.344962425853242e-05,1.6020138280230736,8,13,0.4642857142857143,1.0,0.8579395622451838,324.15310246345285,0.001246347108973,0.1576984245288901,0.1201438737240177,0.0639112068443367,0.7618584274569437,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0016297720139846,0.0112526100128889,0.0022503559011965,0.0011987283360213,140
22,22,False,0.0,ViT-B_16-scratch,False,0.009,0.717479674796748,0.7163535952568054,0.5525000095367432,tensor(0.6940),0.69270920753479,0.7027468085289001,-0.5686430931091309,231.28510519526145,1.9336421489715576,0.6960005164146423,-0.5735169649124146,231.28510519526145,1.9033077955245967,6.91513282863977,0.1767260879278183,21.866071701049805,0.0,1.015457034111023,0.0796235876385467,-0.00046446681608,0.4675912806522099,0.4675966399492269,0.6550490565744134,0.5685898432370972,0.8346578616433266,0.3639992214841784,0.000571462490992,0.0003654535332167,0.0302109454403174,0.0452168642942413,0.0005100715789012,0.1849330812692642,1.7041380405426023,6,1.821729353851076e-05,-9.27274779192028e-07,2.05333719091339e-05,1631.9307214256714,3.4208385200214706,2.7677889769422515,0.316291745365088,64.0,0.0647727655965727,34964541.35716206,3.049782321202498e-05,17479,0.7484431394361036,2.2635079192526044,0.01022178304787,0.003658381171105,0.005701893578758,0.6483662262261392,0.0009631088529173,-4.902305702919239e-05,0.0573909384480369,661357.5378722509,0.0016123538940317,0.01022178304787,0.1934106918326131,0.4113160371780395,0.0007609852473251,4.236893177032471,2.6273293495178223,0.5087252855300903,1.0,0.0,0.1074803684617527,0.1435610797145172,0.0599473581480448,,,0.1890292572924673,0.1692240066330896,0.0284453895835421,0.096373220757721,0.1375415722145686,0.0833087039964403,0.0391658775190291,0.0534035341405795,41,86,0.1048780487804878,1.0,0.2972595214643166,700.6213106117925,9.719927571944592e-05,1.5753162057341932,5,8,0.8,1.0,0.9620009671999816,144.42148124990757,0.004722149607153,0.1204559042360118,0.1521139450148975,0.0823178164067718,1.2628185059061738,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0007954479660838,0.0069100735709071,0.0011905764695256,0.0005100715789012,143
