model_id,linear_probe,weight_decay,model_type,use_adam,learning_rate,val_id_acc,val_id_f1,test_acc_location_43,test_f1_location_43,test_acc_location_46,test_f1_location_46,test_acc_location_100,test_f1_location_100,train_acc,train_f1,val_AC,val_ANE,val_l2,val_EMD,test_AC_location_46,test_ANE_location_46,test_l2_location_46,test_EMD_location_46,test_AC_location_100,test_ANE_location_100,test_l2_location_100,test_EMD_location_100,test_AC_location_43,test_ANE_location_43,test_l2_location_43,test_EMD_location_43,middle_layer_entropy,weighted_shortcut_score,weighted_shortcut_score_normalized,early_to_deep_edge_importance,path_depth_entropy,deep_shallow_ratio,logit_contribution_diff_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_v2,logit_contribution_ratio_deep_vs_shallow_v3,logit_contribution_ratio_deep_vs_shallow_v4,logit_contribution_ratio_deep_vs_shallow_v5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,largest_edge_score,middle_layer_score_ratio,std_entropy_across_layers,logit_contribution_peak_layer,algebraic_connectivity,spectral_gap,graph_energy,laplacian_energy,normed_laplacian_energy,laplacian_spectral_entropy,modularity,community_size_variance,avg_clustering,kirchhoff_index,avg_path_length,path_redundancy,effective_path_depth,node_importance_entropy,avg_betweenness,spectral_radius,avg_edge_flow_centrality,edge_score_gini,normed_algebraic_connectivity,normed_spectral_gap,normed_graph_energy,normed_kirchhoff_index,normed_avg_path_length,normed_avg_betweenness,normed_spectral_radius,attention_mlp_ratio,layerwise_score_variance,weighted_path_depth,layerwise_score_entropy,tail_shortcut_mass,tail_pos,tail_neg,backbone_chain_mass,inflow_from_0,inflow_from_1,inflow_from_10,inflow_from_11,inflow_from_2,inflow_from_3,inflow_from_4,inflow_from_5,inflow_from_6,inflow_from_7,inflow_from_8,inflow_from_9,pos_low_layer_nodes,pos_low_layer_edges,pos_low_layer_density,pos_low_layer_gcc_frac,pos_low_layer_lambda2_norm,pos_low_layer_aspl_abs,pos_low_layer_res_connectivity,pos_low_layer_volume,pos_high_layer_nodes,pos_high_layer_edges,pos_high_layer_density,pos_high_layer_gcc_frac,pos_high_layer_lambda2_norm,pos_high_layer_aspl_abs,pos_high_layer_res_connectivity,pos_high_layer_volume,pos_between_cut_weight,pos_between_cut_weight_frac_of_sign,pos_between_conductance_sym,neg_low_layer_nodes,neg_low_layer_edges,neg_low_layer_density,neg_low_layer_gcc_frac,neg_low_layer_lambda2_norm,neg_low_layer_aspl_abs,neg_low_layer_res_connectivity,neg_low_layer_volume,neg_high_layer_nodes,neg_high_layer_edges,neg_high_layer_density,neg_high_layer_gcc_frac,neg_high_layer_lambda2_norm,neg_high_layer_aspl_abs,neg_high_layer_res_connectivity,neg_high_layer_volume,neg_between_cut_weight,neg_between_cut_weight_frac_of_sign,neg_between_conductance_sym,between_net_cut_sign,L_p,L1,L2,Linf,L0
82,False,0.0,ViT-B_16-in21k,False,0.03,0.9206349206349206,0.7830290794372559,0.2141791135072708,0.1632522493600845,0.2487749010324478,0.1320463865995407,0.5742980241775513,0.3081000745296478,tensor(0.8870),0.771461546421051,0.9299215078353882,-0.2033444195985794,679.0864334379244,2.4635705947875977,0.8077746033668518,-0.5110445618629456,679.0864334379244,2.382239818572998,0.8724423050880432,-0.3503180742263794,679.0864334379244,2.360809087753296,0.7623426914215088,-0.6195263862609863,679.0864334379244,2.291759490966797,7.602219735054556,1.0602872371673584,27.23229217529297,0.0,1.4618474245071411,0.44970330505809386,0.010664691068408061,40.94118221045003,40.942714824873065,43.241368640170975,66.48177152979622,213.31125487061672,88.05549610470588,0.011545430320325067,0.011528760531405169,0.05104545508829485,0.2961029290125867,0.006834766361862421,0.19573411345481873,1.779374122619629,22,6.180425442993783e-05,-3.7913874183486776e-05,0.0005410096110947231,1074.859292659463,6.43069860265209,2.8806536023230858,0.49206369556614143,8.666666666666666,0.020456169746577768,5059897.225638831,0.00036092477944248,21836,1.439627130729679,2.848689025205013,0.016748884190744655,0.01796175673943503,0.009921946740128558,0.5701440284867025,0.0002732549282792855,-0.00016762847001380182,0.01057558132346119,1144437.4567169347,0.0015957554352218097,0.016748884190744655,0.07941425169721933,0.6260316967964172,0.0001022140568238683,3.2744250297546387,2.8504161834716797,0.6268017888069153,1.0,0.0,0.19797849378151788,,,0.0918663923688699,0.8221105070211285,,,,,,0.024730129113651553,0.03760137679135884,0.023691594704991208,20,37,0.19473684210526315,1.0,0.3367746014774044,421.92893532861916,0.000423628580685197,0.9618355815867511,22,53,0.22943722943722944,1.0,0.3405641193092386,299.1904703683133,0.000662709366504633,0.8875213157941388,0.07532155130955513,0.039134615634525374,0.08486731526234803,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.007049243897199631,0.036164797842502594,0.008234769105911255,0.006834766361862421,115
83,False,0.01,ViT-B_16-in21k,False,0.03,0.7880184331797235,0.4411367177963257,0.1922885626554489,0.0680512338876724,0.1790264546871185,0.0826295763254165,0.2871490120887756,0.1572121381759643,tensor(0.7540),0.3657349944114685,0.8041039705276489,-0.5690123438835144,617.0890432352028,2.2025744915008545,0.7800804376602173,-0.6717764139175415,617.0890432352028,2.2526519298553467,0.7028705477714539,-0.8579950928688049,617.0890432352028,2.214233636856079,0.8164869546890259,-0.6221706867218018,617.0890432352028,2.2178525924682617,7.468342754796379,0.4016997218132019,20.310644149780273,4.561035166261718e-05,1.4485771656036377,0.32436716960948003,0.0036430018047468593,20.988745421204328,20.989864490056625,22.3684924597183,33.83783030770718,81.19088838597813,73.6778622939223,0.004076482153550387,0.004000628944822893,0.037420659366233594,0.2022781588656354,0.003555415663868189,0.21330229938030243,1.7411417961120605,22,4.0240518009472754e-05,-3.665510788916263e-06,0.0001330839257866205,1140.418247197287,6.307797663385612,2.8879651576220176,0.41203506164545606,37.5,0.01434551729949145,12532088.94974637,0.00018560999265862345,43013,1.1878961173174971,2.6222668684629644,0.014858926919518964,0.009836211135349637,0.008736436927926288,0.5431140347184307,0.00036939458488909364,-3.364817133403778e-05,0.011214489284257416,1365200.7297537257,0.001703838039067176,0.014858926919518964,0.09029314653643786,0.612891674041748,9.754597704159096e-05,3.6743545532226562,2.8512930870056152,0.6190685629844666,1.0,0.0,0.15982198837149536,,,0.04692512467491998,0.7900149943102839,,,,,0.0181565096344797,0.03946621800502443,0.06287035387456825,0.04256679950072376,25,47,0.15666666666666668,1.0,0.44820645409383636,366.6515305829507,0.00034925653998851456,1.1418970124381684,22,50,0.21645021645021645,1.0,0.2794264767737876,383.522401696139,0.0004955066142571405,0.6736849802109887,0.09220900367542122,0.04833286447680321,0.13687258345368283,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.003656966844573617,0.017063960433006287,0.004164606332778931,0.003555415663868189,118
84,True,0.0,ViT-B_16-in1k,False,0.003,0.720942140296979,0.3334405720233917,0.1582089513540268,0.060823705047369,0.1363933384418487,0.0672184154391288,0.1772904247045517,0.1464956402778625,tensor(0.7136),0.2944204807281494,0.7110317349433899,-0.8578379154205322,770.4867800951172,2.0490970611572266,0.5430941581726074,-1.2654848098754885,770.4867800951172,2.1820788383483887,0.5819291472434998,-1.128132700920105,770.4867800951172,2.1513800621032715,0.5484239459037781,-1.2586842775344849,770.4867800951172,2.13372802734375,7.423694844347363,0.21858927607536316,15.141280174255371,0.0,1.0798555612564087,0.18276667724370188,0.001659665741241845,17.071854179096327,17.073507318885458,18.21200730183021,55.471565221040365,104.64203931913637,21.5497394699965,0.0018804759815935768,0.0018719365263706322,0.022998110385802187,0.1296651213468507,0.0028645021375268698,0.2600591778755188,1.707039713859558,22,1.3327851226460261e-05,-1.9424331204249935e-05,0.0001277452234047811,1603.499084870881,7.2864396347984215,2.783008973532694,0.3592448637051233,18.6875,0.008623654609465964,18813100.941537693,0.0001258920331362306,79080,0.9692832155823545,2.489440820826601,0.01327731092436975,0.008895530161352385,0.006828465651995063,0.5790740482923719,0.0001629995111974321,-0.00023755942337344595,0.019107198480243733,1538275.8331301545,0.0015396585408598185,0.01327731092436975,0.10879226254636265,0.48647090792655945,0.00017209508223459125,2.6144485473632812,2.6662027835845947,0.5326674580574036,1.0,0.0,0.197212680054532,,,0.07942836553989187,0.8052436795679101,,,,,,0.03905714325400504,0.07627081163819295,,37,108,0.16216216216216217,1.0,0.36235297239035935,460.7559495002812,0.0002993948963498025,1.7163217215391475,13,24,0.3076923076923077,1.0,0.4122670789841234,457.7795671746583,0.0008077608762836226,0.21020704239683877,0.03673561803200675,0.01871149824211788,0.17475921649977605,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.003333450760692358,0.015384545549750328,0.003963855095207691,0.0028645021375268698,144
85,True,0.01,ViT-B_16-in1k,False,0.003,0.7183819764464926,0.3315417468547821,0.1597014963626861,0.0608086325228214,0.1399869322776794,0.0686897858977317,0.1779053062200546,0.1468666791915893,tensor(0.7098),0.2943912446498871,0.7060312032699585,-0.8716350197792053,770.4865293112347,2.047675132751465,0.537733256816864,-1.2798477411270142,770.4865293112347,2.180955410003662,0.5783130526542664,-1.1364761590957642,770.4865293112347,2.1511662006378174,0.5457639694213867,-1.270053148269653,770.4865293112347,2.132264375686645,7.4221107370246076,0.21402570605278015,15.112192153930664,0.0,1.0793241262435913,0.18124789795208832,0.00161917785037749,17.163283831335786,17.16499708213478,18.318512323684033,55.580400652752964,104.65018778851861,21.3969942432903,0.0018348861502204272,0.0018271080690510644,0.02286746208874565,0.12901037696535655,0.0028277174569666386,0.2600812315940857,1.7056937217712402,22,1.313580012456248e-05,-1.8406768933385117e-05,0.00012390443520875557,1581.1551351078604,7.306058145491506,2.7753249664179935,0.3579598550241151,18.6875,0.008774112672881081,19249776.31210116,0.0001240389467863019,78400,0.9639211766985721,2.4805336404645,0.013285314125650262,0.008768223066742511,0.006879315106324218,0.5798869975168012,0.0001637082739646084,-0.00022939907626283237,0.019244873174507075,1544584.200053756,0.0015458671482024239,0.013285314125650262,0.10927622669380431,0.48695018887519836,0.00017295542056672275,2.609328269958496,2.66430926322937,0.5322564244270325,1.0,0.0,0.19691619418725603,,,0.07941760409240793,0.8034035074982981,,,,,,0.040509454955374134,0.07666943345391984,,37,107,0.16066066066066065,1.0,0.3618614538068434,461.0339612037919,0.00029697837824961695,1.716736044444401,13,24,0.3076923076923077,1.0,0.41416260166538943,456.57320954116557,0.0008081306906450142,0.20937928825432245,0.03694233365063824,0.018818771493014145,0.1764373828884462,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0032885156106203794,0.015086570754647255,0.003908329643309116,0.0028277174569666386,143
86,True,0.0,ViT-B_16-in1k,False,0.01,0.7439836149513569,0.3878778219223022,0.1654228866100311,0.0621810965240001,0.1657954901456833,0.0769727453589439,0.213158443570137,0.1742498725652694,tensor(0.7342),0.3486790657043457,0.7317191362380981,-0.7933520078659058,770.4877888626862,2.061240196228028,0.593132734298706,-1.138444185256958,770.4877888626862,2.1878132820129395,0.593781054019928,-1.081697702407837,770.4877888626862,2.152130365371704,0.5789123773574829,-1.1775130033493042,770.4877888626862,2.1413769721984863,7.447943124375356,0.24888578057289124,16.38469123840332,0.0,1.368468999862671,0.22600405682793104,0.001975813099620298,18.64673180119065,18.64839690409921,19.640701466012192,62.90422673877453,106.89716308111586,22.492043511505184,0.0021988600312567996,0.002183955555636885,0.027438699731569257,0.14377458128268059,0.002704343991354108,0.2554740607738495,1.718762755393982,22,1.902011502980668e-05,-2.2829361741532123e-05,0.00011938689821110625,1607.7393385362896,6.1478965978193925,2.702137512132594,0.3333731350557034,99.55555555555556,0.008865607382297259,11167931.493019437,0.00011806465512329006,81969,1.017854618101039,2.4699125171847642,0.015415785764622974,0.00848867618057824,0.007657886788853739,0.591758761086415,0.00023734527088125636,-0.0002848795307359328,0.01859052216870227,894963.4384548964,0.0014732869723888043,0.015415785764622974,0.10592718456700113,0.47029128670692444,0.0001770611561369151,2.6577095985412598,2.7037158012390137,0.535921573638916,1.0,0.0,0.18776261015019544,,,0.07145835754861679,0.7917880667224051,,,,0.029261858311387043,,0.031063981187597244,0.048398553280912256,0.028029182949081542,31,93,0.2,1.0,0.4054781861613881,427.8561180356393,0.00042600282229893465,1.6503016422852321,12,24,0.36363636363636365,1.0,0.5088653492423925,328.79383128302084,0.001235713377271989,0.25093249689499175,0.04938293040988806,0.025316568372010104,0.1967976687792392,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0032231961376965046,0.014582443051040173,0.003855002112686634,0.002704343991354108,134
87,True,0.01,ViT-B_16-in1k,False,0.01,0.7439836149513569,0.3831497728824615,0.165174126625061,0.0620776750147342,0.1625285744667053,0.0749467015266418,0.2088542729616165,0.1728099435567855,tensor(0.7292),0.3730396032333374,0.7272076606750488,-0.8090092539787292,770.4870016083695,2.0572609901428223,0.5830363035202026,-1.1692513227462769,770.4870016083695,2.1850030422210693,0.5885265469551086,-1.1011704206466677,770.4870016083695,2.15071177482605,0.5722581148147583,-1.201719880104065,770.4870016083695,2.1379175186157227,7.445931917834381,0.23895959556102753,16.27583122253418,0.0,1.3650357723236084,0.22180838083250765,0.001884086501052415,18.522829918818246,18.52455232118727,19.528134668534136,62.8312634408244,107.19863476929103,22.04847658934075,0.0020994941039305104,0.002086096130625492,0.02710772319192356,0.14208680400925136,0.0026449328288435936,0.25585585832595825,1.7172267436981201,22,1.8388827924818676e-05,-2.1415114365358584e-05,0.00011292461691744667,1559.7562662678317,6.23076949884393,2.688945143448867,0.33855251723621316,17.5,0.008930805000395834,11773408.477868013,0.00011579742830311725,81333,1.0115475856056966,2.458394788083411,0.015315111245343804,0.008263857309964415,0.007722350434936979,0.5934994227618922,0.00023742945352192834,-0.000276503707925055,0.018825637743455248,911846.3548877572,0.0014951317252376636,0.015315111245343804,0.10669973545245805,0.4719361364841461,0.00017884460976347327,2.640862226486206,2.698798179626465,0.5349740386009216,1.0,0.0,0.18616780401145616,,,0.07191700517176007,0.7887995659764866,,,,0.029831156033444217,,0.03320608707996294,0.04906863108729203,0.02717755465105414,31,92,0.1978494623655914,1.0,0.3912136250691026,427.53793391184536,0.0004165425412538694,1.6573780410074201,12,24,0.36363636363636365,1.0,0.5108489384535775,328.7418183656375,0.0012303498588169658,0.2481572313762998,0.04723236380814048,0.024187395844110494,0.190332409602517,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.003145236521959305,0.01409096084535122,0.003758383449167013,0.0026449328288435936,132
88,True,0.0,ViT-B_16-in1k,False,0.03,0.7537122375832054,0.4411326944828033,0.1611940264701843,0.063359148800373,0.1589349806308746,0.0803126618266105,0.2258659601211547,0.1801369041204452,tensor(0.7437),0.3807278573513031,0.7287626266479492,-0.795722484588623,770.4890007934794,2.063380002975464,0.6046652793884277,-1.100202560424805,770.4890007934794,2.192224502563477,0.6041711568832397,-1.0434705018997192,770.4890007934794,2.1560072898864746,0.5969188213348389,-1.1381930112838743,770.4890007934794,2.144622325897217,7.489791014787331,0.26894742250442505,17.23159408569336,0.0,1.3825658559799194,0.253014793184493,0.0021758440562166387,18.29686005410912,18.298314171388405,19.101879836770223,57.30988034516085,98.59314320440018,22.167984276827212,0.0024027029681441547,0.002391157988409276,0.029666671990444333,0.1532029532975097,0.002596731297671795,0.2526010572910309,1.7293250560760498,22,1.848326976520423e-05,-2.6205122760173155e-05,0.0001176689029480721,1559.7436247038302,6.250947290932766,2.7146305669521764,0.3522316443198099,13.5,0.009928077223999961,11027199.808957798,0.00012425507959847222,57167,1.0676670367130283,2.495142425996565,0.016196013289036547,0.00840258070510905,0.007996707712667236,0.5954717820443524,0.0002282163091376118,-0.0003235594501391258,0.017938967353673875,893094.4033770444,0.0015342001690065103,0.016196013289036547,0.10374819676249765,0.4674423933029175,0.0001735860132612288,2.5875349044799805,2.7232744693756104,0.5413114428520203,1.0,0.0,0.18918833890030598,,,0.06635728225140378,0.8293065801262245,,,,0.02891454778324573,0.022141149537933676,,0.031155554150493373,0.02212488615069898,30,91,0.20919540229885059,1.0,0.40729506403114835,430.44756876817206,0.00044054264353309783,1.6160610015907284,14,26,0.2857142857142857,1.0,0.4188202914026638,365.3217276716742,0.0007470552249216295,0.29456632709890374,0.0446863356551841,0.02285379398202975,0.1517021178058149,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.003161830361932516,0.014623753726482391,0.003801995422691107,0.002596731297671795,132
89,True,0.01,ViT-B_16-in1k,False,0.03,0.7572964669738863,0.4212058186531067,0.1532338261604309,0.064122162759304,0.1520744860172271,0.0758733600378036,0.1986062824726104,0.1785955727100372,tensor(0.7400),0.3599676787853241,0.7214836478233337,-0.8108496069908142,770.4877514640223,2.058894634246826,0.599669337272644,-1.099138617515564,770.4877514640223,2.188589096069336,0.6137750744819641,-1.025286078453064,770.4877514640223,2.153632402420044,0.5716981291770935,-1.1722639799118042,770.4877514640223,2.1393611431121826,7.471003727908714,0.2673686742782593,17.049226760864258,0.0,1.3438540697097778,0.24235911755352268,0.0021018195182238575,17.051459998460803,17.052761753507212,17.895765997916666,61.95225523261804,104.84616137996223,19.933752215599554,0.002343127607673523,0.0023289599419058504,0.028971003623010586,0.1485106463854789,0.00270389043726027,0.2525065839290619,1.725728988647461,22,2.2761199516567284e-05,-1.5916410220082683e-05,0.0001230000103548989,1465.9368232928425,6.298474593758252,2.6666584961148696,0.341301622531467,15.5,0.009656445747268809,11497204.35886787,0.00011905424078415682,44681,1.0055023265358156,2.423405408522146,0.014383871942011477,0.00866529189122174,0.007486973747731849,0.5997061370997189,0.0002814263763957971,-0.00019679532421365385,0.01880374884133354,929870.7745110386,0.0014720227561404251,0.014383871942011477,0.10714029576830927,0.4590045213699341,0.00018170953262597322,2.6634066104888916,2.7156105041503906,0.5403056144714355,1.0,0.0,0.17908172265442432,,,,0.8766853430570959,,,,0.03503262401934072,0.024426329210504246,0.029187090421122663,0.034668613291936524,,31,89,0.1913978494623656,1.0,0.44036044888191866,432.57655186949864,0.0003739567458572373,1.642833928392063,13,23,0.2948717948717949,1.0,0.42372012013210947,358.32273362319654,0.0008098821927205428,0.2657789475580462,0.04569356202494563,0.023380960701480775,0.17192318069122514,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0032714304979890585,0.01458694040775299,0.003911315929144621,0.00270389043726027,128
90,True,0.0,ViT-B_16-in1k,False,0.003,0.7214541730670763,0.3342331349849701,0.1599502563476562,0.0610654912889003,0.1394968926906585,0.0677410438656807,0.1777003556489944,0.1466028988361358,tensor(0.7140),0.2942399978637695,0.7120422720909119,-0.855546772480011,770.4867870693959,2.0492539405822754,0.5434974431991577,-1.2651877403259275,770.4867870693959,2.181982517242432,0.5817252397537231,-1.1291396617889404,770.4867870693959,2.151258707046509,0.5486767888069153,-1.259323239326477,770.4867870693959,2.1336662769317627,7.423931636222379,0.21865026652812958,15.164067268371582,0.0,1.0813407897949219,0.18331986835618155,0.001660277468374315,17.023438110776738,17.02508099246761,18.16100762835355,55.49046735679485,104.4427995663807,21.494544494767446,0.0018815699990852863,0.0018727916212526452,0.02308574897867646,0.12988382456515427,0.002856544917449355,0.259838342666626,1.707531452178955,22,1.3292550149681627e-05,-1.9693641654233137e-05,0.00012720763085806878,1581.1500904592392,7.310890276865102,2.778170063449171,0.3574574217386462,18.6875,0.008814593153365304,18921980.875025485,0.0001260838554156305,78400,0.9672178545288659,2.483856172102156,0.013301320528211287,0.008878583122417282,0.006884838442419221,0.5796424800962315,0.00016309262787462045,-0.00024163066104303309,0.019149842645530362,1542199.5525500926,0.0015469828798828245,0.013301320528211287,0.10893556446612003,0.4863484799861908,0.0001727266062516719,2.6046009063720703,2.666977882385254,0.5326099991798401,1.0,0.0,0.19749482056513887,,,0.0792426970615552,0.8050781403890044,,,,,,0.039278380325927814,0.07640078222351263,,37,107,0.16066066066066065,1.0,0.36254711880345125,460.45019066055124,0.0002984313356096935,1.7155582090274792,13,24,0.3076923076923077,1.0,0.41291685489567326,456.3082909730044,0.0008094105780699682,0.21097079671987123,0.036735497126324686,0.018711435505788496,0.1741259818774936,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0033262548968195915,0.015315651893615723,0.003955465741455555,0.002856544917449355,143
91,True,0.01,ViT-B_16-in1k,False,0.003,0.720942140296979,0.3334959745407104,0.1604477614164352,0.0611045360565185,0.1388435065746307,0.0672800466418266,0.1770854741334915,0.1447057723999023,tensor(0.7095),0.2896311283111572,0.7103062868118286,-0.8618461489677429,770.486544169015,2.048417806625366,0.5404353737831116,-1.2752845287322998,770.486544169015,2.18113374710083,0.5791455507278442,-1.1369000673294067,770.486544169015,2.1508688926696777,0.5463491678237915,-1.2689555883407593,770.486544169015,2.132612705230713,7.423859914682004,0.21490159630775452,15.143007278442383,0.0,1.0802643299102783,0.18260602490838052,0.0016282203942336263,17.050425199240077,17.05210590783644,18.193028027679585,55.58561740869762,104.52963486524675,21.33248563770672,0.0018453814900993848,0.0018371442005644667,0.023028163056841484,0.12945382416591705,0.0028163990937173367,0.25989511609077454,1.7069495916366577,22,1.3090719396732562e-05,-1.9282288819108067e-05,0.0001235793046427821,1581.155347165453,7.306939387472796,2.776228227730309,0.3571144005440251,18.6875,0.008802394501933725,19233398.323797848,0.00012402189399461562,78400,0.9658173576450183,2.4817749727845606,0.013269307723089239,0.008751209045759191,0.006873791770229217,0.5799330916615554,0.0001633570748426034,-0.0002406207208847025,0.01924396690530631,1541280.1753801485,0.0015476501426276038,0.013269307723089239,0.10920499005008996,0.48680242896080017,0.0001732379023451358,2.6056571006774902,2.66583514213562,0.5322914719581604,1.0,0.0,0.1971775724140965,,,0.07927016230312454,0.8043540873799202,,,,,,0.04014291083730975,0.07623283947964556,,37,107,0.16066066066066065,1.0,0.3628313085000494,460.60940399332645,0.00029809517938346545,1.716225314883503,13,24,0.3076923076923077,1.0,0.4138751449589148,455.8577897568412,0.0008089301177245043,0.2103106129375562,0.036732036089470246,0.018709639623674015,0.17465612208726924,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0032794915605336428,0.015078440308570862,0.003899536794051528,0.0028163990937173367,143
92,True,0.0,ViT-B_16-in1k,False,0.01,0.7444956477214542,0.3884825408458709,0.1656716465950012,0.062375470995903,0.1648154109716415,0.0766921862959861,0.213158443570137,0.1749624013900756,tensor(0.7260),0.3301351070404053,0.7327272891998291,-0.7906765937805176,770.4878036263004,2.061663627624512,0.5943019390106201,-1.1346442699432373,770.4878036263004,2.187835931777954,0.5942002534866333,-1.079890251159668,770.4878036263004,2.1522092819213867,0.5793973207473755,-1.1760836839675903,770.4878036263004,2.141300201416016,7.447931341945248,0.24914461374282837,16.44130516052246,0.0,1.3712239265441895,0.22748182855218363,0.001977456592334427,18.51986764216124,18.521508172437986,19.51146956654717,62.86374415481225,106.9071459255064,22.335891249131144,0.0022020412340992834,0.0021871367691943533,0.027522558812768334,0.14433069067950843,0.0026810732670128345,0.25543829798698425,1.71928870677948,22,1.9064807786881614e-05,-2.3053931828396323e-05,0.00011797884257769006,1583.653119295462,6.190422894809525,2.700702748514257,0.33299682299168,84.22222222222221,0.009028552943757364,11300267.338676875,0.00011956319381160418,81333,1.0204645880954997,2.467819443874007,0.015340279875163594,0.008434671908477185,0.007671855980524058,0.5909506989651184,0.00023828385051258071,-0.00028814241641514387,0.01843013335904125,904120.964313121,0.001494375312776919,0.015340279875163594,0.10542178495492273,0.46943652629852295,0.00017617530829738826,2.6606879234313965,2.7050507068634033,0.5364530086517334,1.0,0.0,0.18615244924320598,,,0.07100334997975132,0.7916964721456025,,,,0.02956731741305245,,0.03148233464527737,0.04822178148738862,0.028028744328927803,31,92,0.1978494623655914,1.0,0.3892234526624524,426.7718991577968,0.00041803052745030637,1.6478227192647394,12,24,0.36363636363636365,1.0,0.5096821931652438,325.6737244956042,0.0012470928540559935,0.2526496870998019,0.04976379681772928,0.025516804957536887,0.19696757747446383,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.003198948223143816,0.014497430063784122,0.003827968379482627,0.0026810732670128345,133
93,True,0.01,ViT-B_16-in1k,False,0.01,0.7444956477214542,0.3835002779960632,0.1656716465950012,0.0623301044106483,0.1617118567228317,0.0755654349923133,0.2086493223905563,0.1723976582288742,tensor(0.7251),0.3471355736255646,0.7281840443611145,-0.806449294090271,770.4870140383453,2.0576400756835938,0.5841317176818848,-1.165769338607788,770.4870140383453,2.1850242614746094,0.588961124420166,-1.099628448486328,770.4870140383453,2.1507785320281982,0.5726243257522583,-1.2005192041397097,770.4870140383453,2.137892246246338,7.445884638424795,0.23918333649635315,16.322980880737305,0.0,1.3667175769805908,0.22308386279792383,0.0018853788577419262,18.410817652756393,18.41251754027059,19.414896324671954,62.855145349800964,107.31688637956626,21.906486031286136,0.0021021908150800073,0.002088796172827756,0.02718440021154109,0.14254923610181403,0.0026252686511725187,0.2558475434780121,1.717724084854126,22,1.8428385180094834e-05,-2.1667744752017934e-05,0.00011180113388538804,1559.7573634836112,6.227944240873537,2.6919566449274357,0.3383016750618648,17.5,0.00898530287408459,11759652.497678947,0.00011580587058673831,81333,1.0137391344446496,2.461399344560177,0.0153276955602537,0.00821859044391488,0.007726385100785952,0.5925626532175665,0.00023830791659166947,-0.0002801979246452421,0.01869599439901868,909375.6001358818,0.0014975515005523812,0.0153276955602537,0.10627925832181401,0.47117915749549866,0.00017814902821555734,2.642120361328125,2.6999478340148926,0.5353797078132629,1.0,0.0,0.18622457442516505,,,0.07149934170746235,0.7886812456443488,,,,0.030075046955211,,0.033586922827192146,0.04892869149778828,0.02722875136799739,31,92,0.1978494623655914,1.0,0.39092173398529684,426.78557080370433,0.00041752092092103924,1.6558841900592989,12,24,0.36363636363636365,1.0,0.5117000458968164,326.53700290948257,0.0012380757265661054,0.24914290444546594,0.04748645274761751,0.02432067773073402,0.1905992580977222,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.003124857787042856,0.01404509786516428,0.003735803999006748,0.0026252686511725187,132
