model_id,linear_probe,weight_decay,model_type,use_adam,learning_rate,val_id_acc,val_id_f1,test_id_acc,train_acc,train_f1,val_AC,val_ANE,val_l2,val_EMD,test_AC_ood,test_ANE_ood,test_l2_ood,test_EMD_ood,middle_layer_entropy,weighted_shortcut_score,weighted_shortcut_score_normalized,early_to_deep_edge_importance,path_depth_entropy,deep_shallow_ratio,logit_contribution_diff_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow,logit_contribution_ratio_deep_vs_shallow_v2,logit_contribution_ratio_deep_vs_shallow_v3,logit_contribution_ratio_deep_vs_shallow_v4,logit_contribution_ratio_deep_vs_shallow_v5,logit_contribution_ratio_deep_vs_shallow_signed,deep_logit_contribution,deep_logit_contribution_signed,deep_logit_contribution_normed,deep_logit_contribution_signed_normed,largest_edge_score,middle_layer_score_ratio,std_entropy_across_layers,logit_contribution_peak_layer,algebraic_connectivity,spectral_gap,graph_energy,laplacian_energy,normed_laplacian_energy,laplacian_spectral_entropy,modularity,community_size_variance,avg_clustering,kirchhoff_index,avg_path_length,path_redundancy,effective_path_depth,node_importance_entropy,avg_betweenness,spectral_radius,avg_edge_flow_centrality,edge_score_gini,normed_algebraic_connectivity,normed_spectral_gap,normed_graph_energy,normed_kirchhoff_index,normed_avg_path_length,normed_avg_betweenness,normed_spectral_radius,attention_mlp_ratio,layerwise_score_variance,weighted_path_depth,layerwise_score_entropy,tail_shortcut_mass,tail_pos,tail_neg,backbone_chain_mass,inflow_from_0,inflow_from_1,inflow_from_10,inflow_from_11,inflow_from_2,inflow_from_3,inflow_from_4,inflow_from_5,inflow_from_6,inflow_from_7,inflow_from_8,inflow_from_9,pos_low_layer_nodes,pos_low_layer_edges,pos_low_layer_density,pos_low_layer_gcc_frac,pos_low_layer_lambda2_norm,pos_low_layer_aspl_abs,pos_low_layer_res_connectivity,pos_low_layer_volume,pos_high_layer_nodes,pos_high_layer_edges,pos_high_layer_density,pos_high_layer_gcc_frac,pos_high_layer_lambda2_norm,pos_high_layer_aspl_abs,pos_high_layer_res_connectivity,pos_high_layer_volume,pos_between_cut_weight,pos_between_cut_weight_frac_of_sign,pos_between_conductance_sym,neg_low_layer_nodes,neg_low_layer_edges,neg_low_layer_density,neg_low_layer_gcc_frac,neg_low_layer_lambda2_norm,neg_low_layer_aspl_abs,neg_low_layer_res_connectivity,neg_low_layer_volume,neg_high_layer_nodes,neg_high_layer_edges,neg_high_layer_density,neg_high_layer_gcc_frac,neg_high_layer_lambda2_norm,neg_high_layer_aspl_abs,neg_high_layer_res_connectivity,neg_high_layer_volume,neg_between_cut_weight,neg_between_cut_weight_frac_of_sign,neg_between_conductance_sym,between_net_cut_sign,L_p,L1,L2,Linf,L0
171,False,0.0,ViT-B_16-in21k,False,0.03,0.9745934959349594,0.9745890498161316,0.90625,tensor(0.9621),0.9621019959449768,0.9675491452217102,-0.0876158401370048,679.0788814597278,2.037487268447876,0.9427626729011536,-0.1398994773626327,679.0788814597278,2.0058066844940186,7.513203409420418,0.7611042857170105,37.943565368652344,0.0,1.1206127405166626,1.6538578936855333,0.00886299504305299,93.69767591658119,93.7074691414137,96.00957083578776,197.18014011663124,389.10124992419617,201.44797532501147,0.009178681041930759,0.009009579117446265,0.15619449820719586,0.449158151262803,0.0038823820650577545,0.1455148458480835,1.838486671447754,22,1.7116213123716314e-05,-4.145707967886689e-06,0.00019250138827832695,1476.3805565548764,5.097208500078423,2.6927557194145395,0.39844432886991915,8.1875,0.013630310006083592,13437353.300393576,9.340680266286291e-05,30859,2.136592293639465,2.7256056008418175,0.014936660994516923,0.011408561953314262,0.007602524213819894,0.6906441251104467,0.0002912686962175237,-7.054802517805357e-05,0.05574502549665683,789637.2206834784,0.0015895149931863387,0.014936660994516923,0.19414089745261512,0.43239861726760864,0.0008623381145298481,2.4647247791290283,2.9330995082855225,0.4788677394390106,1.0,0.0,0.2723454276710459,,,0.03330588210297461,0.8990403546736716,,,,,0.006774727939339015,0.022366931498609514,0.01565084646771191,0.02286125731769333,12,23,0.3484848484848485,1.0,0.44712348776373523,568.1239752422168,0.0005506654183986621,0.4333013879725477,31,94,0.2021505376344086,1.0,0.4851218504112175,470.8743099248452,0.00026855420917701306,1.5352480257128935,0.015725293157279257,0.007924957720345367,0.03629181349004945,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.004036616068333387,0.019738169386982918,0.004777250345796347,0.0038823820650577545,130
172,False,0.01,ViT-B_16-in21k,False,0.03,0.9715447154471544,0.9715436697006226,0.8999999761581421,tensor(0.9512),0.9511936902999878,0.9673311114311218,-0.0885243490338325,674.4148962801085,2.0568480491638184,0.941081404685974,-0.1455449610948562,674.4148962801085,2.0287156105041504,7.40566244279169,0.6596099734306335,40.43022155761719,5.0609485697350465e-05,1.3052003383636475,1.4414563503613513,0.007099564793606017,32.05012173935441,32.0515196903947,33.664475589406365,57.28079536474153,133.33593931538982,280.2322305469256,0.007696985513803156,0.00746143519359066,0.10370020062895002,0.45734209662317316,0.003229899797588587,0.1519864946603775,1.8481062650680542,22,2.2684837655463803e-05,-6.0217028815290645e-06,0.00014320731842531637,1422.3763009658157,6.4911417681401495,2.947358127529547,0.4489358894173039,62.5,0.013943640279386818,18888546.302203994,0.00013219647171162105,16577,1.863584226633609,2.8691482220555278,0.01372549019607843,0.00939771141047982,0.0072281740750598875,0.600098662746267,0.0003056299906785926,-8.112965018917999e-05,0.02599475856575418,1401968.4516281665,0.0017810665971736829,0.01372549019607843,0.1266141927161452,0.2890368402004242,0.00031048859818838537,2.8057384490966797,3.011826992034912,0.5234415531158447,1.0,0.0,0.3068354611544277,,,0.07333779617684319,0.8017160186599912,,,,0.008261443257235542,0.011113817804451438,0.048382848434817084,0.03665151119437226,0.020536564472289333,19,36,0.21052631578947367,1.0,0.49312289530699216,571.0549253311386,0.0002946927100391664,0.4341087956217439,33,84,0.1590909090909091,1.0,0.11696307620499474,479.1394986703006,0.00020021760617113017,1.491376008690263,0.03725759784399649,0.018982418580793043,0.08582548480879088,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.003335076617076993,0.018994055688381195,0.003946236334741116,0.003229899797588587,140
173,False,0.0,ViT-B_16-in21k,False,0.03,0.9705284552845528,0.9705284237861632,0.9049999713897704,tensor(0.9502),0.9501750469207764,0.9740328192710876,-0.0663620382547378,679.0782313496358,2.14987587928772,0.9486680030822754,-0.1225968450307846,679.0782313496358,2.118962287902832,7.406551758052986,0.6581434607505798,58.46297836303711,0.0,0.9810487627983093,0.7610390498438061,0.0068995094395880585,33.24140056705575,33.24292370740847,35.155345249367656,60.43243852673464,178.75952607263645,144.2477313087363,0.007522717597204576,0.007343254186800152,0.05836863475441713,0.652303056863891,0.002908585360273719,0.17835427820682526,1.7482569217681885,22,9.323016332951642e-06,-9.232074342149493e-05,0.00012460442284378592,1064.621971767286,6.322782996741793,3.0855523803982208,0.49179348560070546,20.25,0.026521873806681726,9396834.050249368,0.0003582545485012187,70,2.2584925956335105,2.9366773605309198,0.004294627663884612,0.00806499973246099,0.0031566636652487546,0.4855380581955097,7.233706565968012e-05,-0.0007163144965654726,0.007501400708182966,1211091.9324388325,0.002779688691063645,0.004294627663884612,0.06257614607946207,-0.6641920208930969,0.00011622856254689395,2.5537352561950684,2.7826623916625977,0.4813368320465088,1.0,0.0,0.3517572092427235,,,0.05400634822385745,0.7952674426961762,,,,0.010840077874394343,,0.08106407677500584,0.045062231627339196,0.013759822803226922,26,70,0.2153846153846154,1.0,0.3870310272683044,322.89694461749275,0.0006851380234075849,0.9617110508878044,16,34,0.2833333333333333,1.0,0.5811460832850772,172.23254616403196,0.0014835205417234112,1.0118464246698446,0.013221262221175485,0.006654622364217854,0.013747645105013888,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0030062953010201454,0.021000802516937256,0.0037151931319385767,0.002908585360273719,115
174,False,0.01,ViT-B_16-in21k,False,0.03,0.9623983739837398,0.9623843431472778,0.9162499904632568,tensor(0.9438),0.9437750577926636,0.9648853540420532,-0.0869522094726562,656.7782999770959,2.073052167892456,0.9413339495658876,-0.1330700069665908,656.7782999770959,2.033277988433838,7.49094234104339,0.7559627294540405,36.947391510009766,0.0,1.3681952953338623,1.004558555204134,0.008760509158078023,56.96062163947537,56.964255145412714,58.46713013926695,112.74361194218837,199.74295794189158,158.75289910837134,0.009152302352219976,0.008836955349750042,0.11029089981300637,0.43190244868522426,0.003618254093453288,0.16327808797359467,1.7943897247314453,22,1.6402803685094257e-05,-1.8689305947193835e-05,0.0002238237098326606,1275.0568407930978,6.2301296553964045,2.7858881114453995,0.4375633114685348,1.5555555555555554,0.020102542034744732,15642461.307278233,0.00015793514548127538,12379,1.9464201874565152,2.737307841132075,0.01649117093645969,0.010871175807743206,0.00890816326530612,0.6528543285565496,0.0001976640722097896,-0.00022521786055037054,0.03250314629126221,1298062.014545851,0.0019032175457271347,0.01649117093645969,0.13100448796859304,0.5074518918991089,0.0004374663985799998,2.5474627017974854,2.948477268218994,0.5005819797515869,1.0,0.0,0.2589414721080801,,,0.061482025038417404,0.8826856156185487,,,,,0.006445659716442183,0.012397093438228517,0.017953885018196086,0.019035721170167046,20,40,0.21052631578947367,1.0,0.4399233040613867,671.9351698702643,0.00026858223099566255,0.5909549282797328,29,76,0.18719211822660098,1.0,0.46675894908652815,391.8220574108008,0.00036325304069598414,1.371504671008234,0.018770200356016627,0.009474014755577336,0.0317624906025517,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.004243937321007252,0.022390007972717285,0.0052285874262452126,0.003618254093453288,129
175,False,0.0,ViT-B_16-in21k,False,0.009,0.9796747967479674,0.9796744585037231,0.9424999952316284,tensor(0.9700),0.9700031280517578,0.9808059334754944,-0.0536332204937934,679.0785622722132,2.1091678142547607,0.9591829776763916,-0.1009542867541313,679.0785622722132,2.075704574584961,7.34491152494601,0.8370022773742676,35.544456481933594,0.0,1.2899631261825562,1.7323761251934156,0.009625113347401903,56.00594622731931,56.009135872207956,57.30423413039328,132.27539981655465,427.26336757728455,135.5338350909935,0.010026691585039771,0.009937802271338114,0.10315021823932857,0.4220225937258871,0.004165245685726404,0.1762746125459671,1.769229531288147,22,1.3599122793485002e-05,-4.48770113940459e-05,0.00021702425544400646,880.885075813493,7.085349286320182,2.8899639777023003,0.4323633949841815,56.1875,0.015071924108040036,15797014.722792298,0.00025340335977186136,4371,2.2797516471667767,2.9553311240171665,0.01158063225290116,0.011902726339289797,0.008013318534961154,0.5894363502770004,0.00013990189824710915,-0.0004616752655805023,0.022968554250843085,1535544.1940036602,0.002606904199575165,0.01158063225290116,0.12245009842220943,0.44204267859458923,0.0003452364762779325,2.316258430480957,2.9288835525512695,0.5204619765281677,1.0,0.0,0.31746399084094074,,,0.03410895090088525,0.9099002900224862,,,,,0.012200256349921468,0.02196951366617769,0.009395190477511414,0.012425798583018031,27,42,0.11965811965811966,1.0,0.17366996118967856,564.0486105135019,0.00017207737114050735,0.5387909042771876,23,54,0.2134387351778656,1.0,0.38872854242084287,227.35312452603284,0.0008167271401407245,1.3963127577241563,0.032448168999328064,0.016491646363809048,0.06022404747693125,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.004264575429260731,0.0227200984954834,0.0049945819191634655,0.004165245685726404,110
176,False,0.01,ViT-B_16-in21k,False,0.009,0.9715447154471544,0.9715405106544496,0.9237499833106996,tensor(0.9616),0.9615903496742249,0.973807454109192,-0.0684501528739929,651.4961339518519,2.099828004837036,0.9570648074150084,-0.1075762584805488,651.4961339518519,2.065020799636841,7.3888246974827085,0.8297298550605774,43.11277770996094,0.0,1.3105380535125732,1.1586681862136594,0.00929339800717699,34.95461926879434,34.95587303744443,36.395958274664764,59.591516774022715,120.57393124908276,330.61458253305557,0.009961219196384263,0.009651446000816577,0.09057568795324367,0.5014892376997382,0.004309043288230896,0.17034634947776794,1.7962677478790283,22,2.195254311932415e-05,-3.201015048377564e-05,0.00022999627818996897,1063.6456988744844,7.230340126443236,2.9078901978945773,0.44399093101091264,42.0,0.017595056358060808,11284499.751535984,0.00023573330080328927,15897,2.9125109146019628,2.889792872584157,0.017027058279370955,0.012215244794522028,0.009932216155149689,0.5832262568890704,0.0001996117028766527,-0.000291064261626285,0.019016173359774943,1241026.7641412874,0.0021434931602293513,0.017027058279370955,0.11107167808438265,0.40998968482017517,0.0002474020002409816,2.6033992767333984,2.9362261295318604,0.5437490344047546,1.0,0.0,0.2912715092403846,,,0.05349257246860898,0.8562224177763373,,,,,0.007920237933043837,0.037288339490484365,0.024050437515638422,0.021025994815887055,23,41,0.16205533596837945,1.0,0.29149894247871216,632.2042385763493,0.00023866242651236113,0.4771432166870551,25,62,0.20666666666666667,1.0,0.45006803839245224,240.06457502932568,0.0006536548235401131,1.4667964761438148,0.028030153584564958,0.014214291174642964,0.058745786598804674,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.004391467664390802,0.023306971415877342,0.0050969733856618404,0.004309043288230896,114
177,False,0.0,ViT-B_16-in21k,False,0.009,0.9766260162601628,0.9766259789466858,0.9149999618530272,tensor(0.9629),0.962887167930603,0.973390519618988,-0.0706046745181083,679.0784418284712,2.0535318851470947,0.9507923126220704,-0.1169831752777099,679.0784418284712,2.0236141681671143,7.48559630298633,0.7376654744148254,36.42070770263672,0.0,1.3747336864471436,1.1088289775226416,0.008303814996811099,39.567240592431865,39.56906786606488,40.769612976527476,69.66598230111373,195.0126298167564,633.2375517849316,0.00877758399641948,0.00869278561535225,0.09717307104759958,0.4291885710711739,0.004315145313739777,0.17496712505817413,1.8042203187942505,22,1.122757751196219e-05,-5.634922093164587e-05,0.00021708166236923999,1129.0089443361182,6.591793476637449,2.798960162730592,0.4549325736430434,22.1875,0.013752831437471377,17748930.109417636,0.00019647671168272876,860,3.0850920770536145,2.733903423173161,0.009259703881552622,0.011748174149380931,0.005594771241830066,0.6357911400443755,0.00012429701363954128,-0.0006238246650698911,0.026605559415323686,1603236.3394388459,0.002175132468224083,0.009259703881552622,0.13006037512894375,0.4214014708995819,0.0003250542504247278,2.391568183898926,2.9153571128845215,0.5076005458831787,1.0,0.0,0.3214135146167462,,,0.05579939995571301,0.8715304056907655,,,,,0.009011525668550612,0.030148968530020928,0.016590848429528036,0.016918851725421954,23,42,0.16600790513833993,1.0,0.29559882634982115,668.7649300481287,0.00020440322038140543,0.5153457001215702,28,69,0.18253968253968253,1.0,0.47165753131874827,337.71932140949707,0.00040562145657268504,1.4455729701875215,0.019540664845454192,0.009866733690812859,0.03791758588622073,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.004432820249348879,0.021672571077942848,0.005160881206393242,0.004315145313739777,126
178,False,0.01,ViT-B_16-in21k,False,0.009,0.9695121951219512,0.969506025314331,0.9087499976158142,tensor(0.9603),0.9603416323661804,0.9764779210090636,-0.0652317032217979,651.4960833036295,2.088230609893799,0.9474287629127502,-0.1248796582221984,651.4960833036295,2.0402514934539795,7.369992837233992,0.7025823593139648,36.24882888793945,0.0,1.213327169418335,1.594451277610383,0.00824585122855126,56.48355881385121,56.48734613874321,58.28448313525922,142.05998941567006,271.76850314372615,122.78282737789476,0.00866152549014032,0.008310151489524742,0.10712814108662881,0.4287514237427068,0.003177231876179576,0.15919780731201172,1.7760192155838013,22,2.1482568853498674e-05,-7.074830139589492e-06,0.0001663799756864532,1510.1979239997302,7.313024991497855,2.9959374792301574,0.416387462031658,9.555555555555555,0.019756589233447055,23525634.89915115,0.00013886208375508114,89344,2.5707064977964826,3.0468595619735575,0.01556693457782387,0.010133048446148766,0.008402004545380225,0.6048949209327966,0.00026570232640139635,-8.750344871613809e-05,0.025451848137024228,1902095.0227859889,0.001717484475235853,0.01556693457782387,0.1253283288285098,0.31845083832740784,0.00035960401874035597,2.57574462890625,3.0134546756744385,0.521771252155304,1.0,0.0,0.31997402332666636,,,0.09425610818308919,0.8365977752268697,,,,,0.004369149740493115,0.015565378398934205,0.024128395726846563,0.025083192723767186,22,38,0.1645021645021645,1.0,0.2057263057298109,893.3503467841498,0.00017110531699235772,0.41358644128831296,36,92,0.14603174603174604,1.0,0.3712178437497777,496.111391005747,0.0002257290504019256,1.5053418222596486,0.04053586822601893,0.02068722135236035,0.09801063134408024,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.003284821519628167,0.02074766717851162,0.004003127105534077,0.003177231876179576,149
179,False,0.0,ViT-B_16-in21k,False,0.01,0.9776422764227642,0.9776421785354614,0.9375,tensor(0.9708),0.970763862133026,0.9823210835456848,-0.0511407069861888,679.0785664436166,2.092272996902466,0.9583211541175842,-0.1025475338101387,679.0785664436166,2.061448574066162,7.511404762565462,0.7854849696159363,36.08199691772461,0.0,1.119569182395935,1.3059350986520828,0.009181396395199215,44.69831743653634,44.70043790846209,45.85357387761716,87.49118158943716,134.10093425788457,103.29276913469111,0.009633765527610194,0.009387978836343791,0.11488377272287402,0.43124550627510577,0.003876347094774246,0.15010730922222137,1.8039127588272095,22,1.3355792865612415e-05,-1.85932465145129e-05,0.00021810140659945227,1086.3092415501783,6.776883708463059,2.746141057870184,0.4212926858956013,24.1875,0.019866143890411827,16382678.975754736,0.00016944889489402043,5000,2.7505012894323904,2.708860170021768,0.013547127145647037,0.011536196879259393,0.00788764909580608,0.658230329323279,0.00015926934885930445,-0.00022172657099100412,0.031015838595962235,1373796.4550988087,0.0020206973592472454,0.013547127145647037,0.13757045920491917,0.40817996859550476,0.00045436533400788903,2.2731595039367676,2.8993561267852783,0.5036963820457458,1.0,0.0,0.31704373622844595,0.003375088365292944,,0.07488515829450278,0.8756173211385583,,,,,0.005283407113063566,0.012013131232566202,0.011322734476226327,0.017503159379789954,21,41,0.19523809523809524,1.0,0.3836427254045832,740.4758025265278,0.0002301781959171204,0.5691488955389409,26,66,0.20307692307692307,1.0,0.5171239789144737,358.11965965422866,0.0004549721500756624,1.4006462638375257,0.015102420311766744,0.007608664782662929,0.026535095526217085,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0040688468143343925,0.021977858617901802,0.00497911311686039,0.003876347094774246,117
180,False,0.01,ViT-B_16-in21k,False,0.01,0.9735772357723578,0.9735733270645142,0.9412499666213988,tensor(0.9631),0.963139832019806,0.9782252907752992,-0.0541334934532642,664.9884179382763,2.120382070541382,0.9650051593780518,-0.0861313566565513,664.9884179382763,2.0878610610961914,7.396567661311587,0.8834349513053894,37.875038146972656,0.0,1.3331623077392578,1.420051102826745,0.009988259147812428,38.29080782051261,38.29216852062175,39.560154723531575,66.1399540853474,130.34938860818858,416.5760792282524,0.010595692450010574,0.010339944487782304,0.10271500700575147,0.4432980781458889,0.0049252696335315704,0.15218408405780792,1.8195213079452515,22,2.1533830002696562e-05,-1.3100556584936648e-05,0.0003111693546475488,1144.6749574789164,7.087563825628033,2.787080012922902,0.46035338390606906,10.6875,0.01423912431407742,12252950.657331804,0.00020825265778112763,22294,2.1636505692088273,2.7616777538025006,0.023805118717237127,0.013676157494482,0.012388752432294488,0.6496601000732735,0.0002087499173510419,-0.0001269973849205562,0.029241988150929328,1263966.7549244456,0.0020188106491340705,0.023805118717237127,0.13257728888021075,0.5091261267662048,0.0003430248179938644,2.4638853073120117,2.9510273933410645,0.5065231919288635,1.0,0.0,0.363287741618375,,,0.062468935951799594,0.8538410461817977,,,,0.004164556897388919,0.00918788459525758,0.03568780117951784,0.018930907276155744,0.0157188679180826,20,38,0.2,1.0,0.23545093751264462,912.6911439738029,0.00021083733372200697,0.5382991843551697,27,69,0.19658119658119658,1.0,0.45114868871683145,309.6049383515715,0.0004897430379025482,1.4228470042254842,0.019426905709673075,0.00980872948626724,0.03608942066844227,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.005143037531524897,0.026383526623249054,0.006153889000415802,0.0049252696335315704,119
181,False,0.0,ViT-B_16-in21k,False,0.01,0.975609756097561,0.9756093621253968,0.918749988079071,tensor(0.9624),0.9623716473579408,0.9778109788894652,-0.0607159696519374,679.0783783482806,2.0740509033203125,0.9543907642364502,-0.1106386631727218,679.0783783482806,2.0481345653533936,7.392420476173996,0.7699013352394104,37.49263381958008,0.0,1.324689507484436,1.0992550749809924,0.008924008985282228,50.07166040087825,50.07432218993612,51.384428617712075,87.87825887724134,235.44585208623607,337.3566035818362,0.009344077058472067,0.009167146423919803,0.08912472804819907,0.44642128496006106,0.0042875297367572784,0.18393778800964355,1.7615115642547607,22,2.074957256439034e-05,-1.5898927207777136e-05,0.000230599328489269,1194.7223583254956,6.800777678539836,2.8767922698013946,0.45750853259495955,13.6875,0.014635225779271328,14283659.671685241,0.0001992124709592527,29553,1.8641590210138976,2.8321051730908917,0.01720581849761181,0.011820237449068623,0.009571597233934895,0.6145926903498258,0.00019791222560257244,-0.0001516461237341189,0.02097900909803702,1497531.7000864286,0.001900115457037147,0.01720581849761181,0.11274302052899418,0.33833491802215576,0.0002843009715434164,2.4520881175994873,2.9245893955230713,0.5031259059906006,1.0,0.0,0.32092893540884504,,,0.0461276469795367,0.8941503331324508,,,,,0.007609528724439868,0.023124483740926138,0.01329889656923513,0.015689110853411275,25,43,0.14333333333333334,1.0,0.20492040790045593,802.2534158310593,0.0001607446833388677,0.5380432483517458,24,63,0.22826086956521738,1.0,0.43870631661251425,263.82898213638873,0.000725502432749829,1.3985446286253767,0.03170606151143882,0.016108397679558815,0.05892846273709021,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.004436559975147247,0.023557569831609726,0.005257322918623686,0.0042875297367572784,124
182,False,0.01,ViT-B_16-in21k,False,0.01,0.972560975609756,0.9725609421730042,0.9337499737739564,tensor(0.9568),0.9567805528640748,0.9795027375221252,-0.053972415626049,664.9884333967372,2.1394522190093994,0.9639851450920104,-0.0919137746095657,664.9884333967372,2.096893787384033,7.4320252661169475,0.7374757528305054,39.372230529785156,0.0,1.2548760175704956,1.408366437826122,0.008477178089890458,41.552288132556484,41.554268985332826,42.83752348341381,91.07927652614329,187.01882291272042,110.72786769511846,0.008954451992394752,0.00878446757542406,0.11667645293594817,0.46898407538368486,0.003539594355970621,0.15565475821495056,1.7662495374679565,22,1.252865913195651e-05,-6.591258580277011e-06,0.00018296456727896803,1003.1707374374041,7.974716522375935,2.7380989007639087,0.4064343807518153,19.25,0.015794950224112914,24773562.282059707,0.0001635327033252498,9252,2.867912419625963,2.782268266156238,0.016547619047619047,0.010637426363814827,0.009883381924198253,0.659561959116244,0.00016324796652403915,-8.588385797293755e-05,0.031063713405595203,1901276.461069555,0.002130825098565951,0.016547619047619047,0.13860527536333989,0.37642765045166016,0.000467272155219689,2.2952287197113037,2.9334468841552734,0.49162930250167847,1.0,0.0,0.31650978042829603,,,0.07897622248658961,0.8681471279325496,,,,,0.006062087740060279,0.018600097970302477,0.018719004449602176,0.009495459420895873,21,30,0.14285714285714285,1.0,0.05797609415602045,953.088447977568,0.0001302204576172602,0.4810395061070854,29,75,0.18472906403940886,1.0,0.41829397217025854,369.7268603241617,0.0003893978183510402,1.4882505508893737,0.015354971501770258,0.007736885579679347,0.031920395948419354,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.003781415056437254,0.01952771097421646,0.004601208958774805,0.003539594355970621,113
183,False,0.0,ViT-B_16-in21k,False,0.03,0.975609756097561,0.9756061434745787,0.9149999618530272,tensor(0.9637),0.9636431336402892,0.9763550162315368,-0.0677488222718238,679.0792303305703,2.0694212913513184,0.949230134487152,-0.1208525374531745,679.0792303305703,2.042013645172119,7.546564726839835,0.8486390113830566,37.58113098144531,3.0011315175215714e-05,1.2663073539733887,1.0877485540928797,0.009840705772299785,73.57667024748963,73.58209093581375,74.92191777981904,171.9411766215359,510.40659837781004,180.12493493454633,0.010157939550531125,0.010047477662403992,0.12772694219890815,0.44494280939436814,0.004095509648323059,0.14494597911834717,1.8010350465774536,22,1.9392330048282297e-05,-9.642656433024921e-06,0.00026662318354846203,1400.3854183165956,5.346903280906155,2.761738741979249,0.44177071845612814,16.88888888888889,0.018200575254961097,16057544.857872523,0.00012910717229257533,92157,1.3150718894143236,2.7376775011084735,0.014148212476479955,0.012273370247234853,0.0077017448200654304,0.6710693436844593,0.00024384107220729772,-0.00012124770769607123,0.042155247870215906,1277033.4636024318,0.0016234063362569285,0.014148212476479955,0.15432657137882755,0.5043512582778931,0.0005825539119541645,2.567819595336914,2.9111475944519043,0.48263823986053467,1.0,0.0,0.25699961786321673,,,0.06003384879942986,0.8900353927475806,,,,,0.004521670574767475,0.01782936723173729,0.0037710237081729847,0.023808696938311842,21,43,0.20476190476190476,1.0,0.41578801666393134,848.4948848547008,0.00018549672474180758,0.5801673092697452,28,75,0.1984126984126984,1.0,0.43959152865158246,399.8392968193852,0.00033905156569800633,1.3785564160814314,0.020638137324411537,0.01042666210437847,0.035572733924613395,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.004561480134725571,0.02403474971652031,0.005603176541626453,0.004095509648323059,132
184,False,0.01,ViT-B_16-in21k,False,0.03,0.9735772357723578,0.9735771417617798,0.9174999594688416,tensor(0.9565),0.9565293788909912,0.9734549522399902,-0.0679146349430084,661.2046693750339,2.127516031265259,0.958716630935669,-0.0997644811868667,661.2046693750339,2.091217279434204,7.406604822639217,0.9147471785545349,35.886627197265625,0.0,1.1372087001800537,1.404270857634272,0.010337691871891153,36.8776824474282,36.87893495470504,38.32852755534345,59.38719869896375,105.7957128480435,309.3683465524384,0.011043477377711497,0.010683864956149591,0.10603812642745218,0.4191405177807503,0.005138580221682787,0.16603830456733704,1.832683801651001,22,1.0994974289154949e-05,-3.13259403235302e-05,0.00029253806005308963,1136.1725656271394,6.411174895384976,2.8323332355892457,0.44656190593491296,29.555555555555554,0.015721510026231747,14835735.143771173,0.0002271132332024455,6872,2.2440098112518996,2.762196955829822,0.009453249384860326,0.014060662243851909,0.0057361927821976254,0.6137253466208452,0.00010557233924661699,-0.00030078768323501875,0.02697082516289325,1545087.718950641,0.0021807122884019673,0.009453249384860326,0.13500868369245744,0.39337456226348877,0.00035062272218056023,2.4261813163757324,2.951449394226074,0.5352394580841064,1.0,0.0,0.29176060898188977,,,0.05060140133158271,0.8722474320702798,,,,,0.0039880196811097985,0.028779180025054515,0.024007189793068505,0.020376777098904657,22,44,0.19047619047619047,1.0,0.4639175984376988,582.2585205931719,0.000289533699048697,0.4791627844941335,27,70,0.19943019943019943,1.0,0.425242741938322,349.87556544457703,0.0004732887013513135,1.4999566738587893,0.010440270823538586,0.005247528219652962,0.02178856781325514,0,0,0.0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.005247035063803196,0.025025317445397377,0.005993878934532404,0.005138580221682787,119
